loan_id,contract_id,loan_amount,outstanding_balance,interest_rate,term_months,remaining_months,next_payment_date,next_payment_amount,delinquency_status,collateral_value,loan_to_value_ratio
1371,4189,17415,14305.64,6.14,211,10,2025-11-24,89.11,DELINQUENT_90+,20358.25,0.66
1372,4190,8399,1119.0,10.0,238,3,2025-11-22,69.99,DELINQUENT_30,11112.66,0.72
1373,4196,185681,93049.32,11.02,147,19,2025-11-23,1705.17,CURRENT,267943.83,0.6
1374,4202,170705,78509.44,6.54,93,49,2025-11-26,930.34,DELINQUENT_30,249261.88,0.82
1375,4207,115355,34183.87,13.98,307,43,2025-11-23,1343.89,CURRENT,162305.28,0.66
1376,4212,66277,31014.49,5.94,178,38,2025-11-30,328.07,DELINQUENT_60,82361.14,0.73
1377,4214,128284,98713.5,10.98,228,43,2025-11-19,1173.8,DELINQUENT_90+,173573.63,0.88
1378,4215,167991,39488.44,5.46,42,51,2025-11-27,764.36,DELINQUENT_90+,186776.04,0.7
1379,4218,165243,112885.84,11.05,354,44,2025-11-05,1521.61,CURRENT,214962.7,0.84
1380,4219,33209,12848.73,9.61,315,21,2025-11-29,265.95,CURRENT,45148.66,0.6
1381,4224,40673,4369.24,6.21,158,15,2025-11-20,210.48,CURRENT,46044.83,0.86
1382,4226,39761,17407.49,11.5,331,45,2025-11-07,381.04,CURRENT,49205.58,0.66
1383,4231,86265,74615.43,7.9,109,22,2025-11-16,567.91,DELINQUENT_90+,121799.25,0.73
1384,4235,187899,27084.3,11.01,347,46,2025-11-07,1723.97,CURRENT,256983.15,0.79
1385,4238,22072,16183.79,14.8,74,32,2025-11-17,272.22,DELINQUENT_90+,32327.32,0.7
1386,4240,85983,48084.48,9.95,359,20,2025-11-08,712.94,CURRENT,118981.83,0.73
1387,4242,127541,23837.51,5.39,354,4,2025-11-23,572.87,DELINQUENT_60,183428.46,0.86
1388,4244,184405,103614.98,11.33,81,16,2025-11-03,1741.09,CURRENT,270158.95,0.73
1389,4246,23507,5012.13,5.27,183,14,2025-11-25,103.23,CURRENT,33990.88,0.84
1390,4247,105487,35405.29,8.2,314,30,2025-11-29,720.83,DELINQUENT_60,124280.18,0.66
1391,4249,171244,45586.74,14.57,221,13,2025-11-28,2079.19,DELINQUENT_90+,229012.67,0.76
1392,4251,179054,50494.82,14.37,156,46,2025-11-03,2144.17,DELINQUENT_30,218735.53,0.67
1393,4253,65742,15278.52,10.37,45,29,2025-11-10,568.12,CURRENT,95233.88,0.88
1394,4254,70548,23238.21,5.93,32,5,2025-11-25,348.62,DELINQUENT_60,95980.19,0.7
1395,4255,147020,120251.25,12.82,148,21,2025-11-20,1570.66,DELINQUENT_30,168262.19,0.86
1396,4256,182420,114601.64,5.16,164,17,2025-11-14,784.41,DELINQUENT_60,253624.14,0.67
1397,4258,5576,1892.89,8.79,120,53,2025-11-11,40.84,CURRENT,6530.3,0.86
1398,4259,54236,32020.0,7.7,79,43,2025-11-04,348.01,DELINQUENT_60,71967.39,0.73
1399,4262,198351,79861.6,10.27,249,59,2025-11-15,1697.55,DELINQUENT_60,297152.95,0.88
1400,4270,76297,15995.06,13.79,230,55,2025-11-26,876.78,DELINQUENT_30,100092.67,0.69
1401,4273,162532,43490.2,5.96,243,3,2025-11-06,807.24,DELINQUENT_60,194012.12,0.72
1402,4276,160167,87731.05,12.98,329,41,2025-11-30,1732.47,DELINQUENT_30,208513.57,0.63
1403,4279,103904,57024.0,10.16,174,32,2025-11-30,879.72,CURRENT,131335.46,0.71
1404,4283,158155,71217.61,5.51,82,42,2025-11-19,726.2,DELINQUENT_30,196386.94,0.7
1405,4284,120425,34326.0,14.08,272,30,2025-12-02,1412.99,CURRENT,158696.76,0.74
1406,4288,118281,28054.52,12.28,346,34,2025-11-17,1210.41,DELINQUENT_60,131934.47,0.65
1407,4291,81685,60297.09,7.61,188,22,2025-11-12,518.02,DELINQUENT_30,93970.3,0.84
1408,4311,25831,13294.13,13.5,167,55,2025-12-02,290.6,DELINQUENT_90+,33283.72,0.64
1409,4317,106526,91688.94,8.28,281,20,2025-11-03,735.03,CURRENT,148508.02,0.82
1410,4318,55935,13370.81,12.47,179,5,2025-11-27,581.26,DELINQUENT_60,67811.45,0.72
1411,4323,63287,29020.31,8.71,290,39,2025-11-19,459.36,DELINQUENT_90+,76786.55,0.82
1412,4326,78384,46424.23,13.66,313,50,2025-11-08,892.27,DELINQUENT_30,103704.06,0.82
1413,4332,76464,56672.95,11.84,84,40,2025-11-11,754.44,CURRENT,92846.09,0.81
1414,4335,125506,82576.22,12.87,271,28,2025-11-05,1346.05,DELINQUENT_60,181079.23,0.69
1415,4336,67921,51197.19,9.76,245,56,2025-12-02,552.42,DELINQUENT_90+,97331.38,0.61
1416,4340,121693,13370.53,8.51,283,53,2025-11-26,863.01,DELINQUENT_30,180747.51,0.66
1417,4345,13781,5198.8,12.96,133,22,2025-11-09,148.83,DELINQUENT_30,19060.8,0.81
1418,4346,98603,76537.83,12.26,263,25,2025-11-07,1007.39,DELINQUENT_60,132300.38,0.64
1419,4347,81154,42454.72,12.22,58,49,2025-11-30,826.42,DELINQUENT_60,121013.99,0.8
1420,4349,177287,73404.81,9.23,210,9,2025-11-07,1363.63,DELINQUENT_60,241158.23,0.74
1421,4350,52262,34026.47,14.14,99,42,2025-12-02,615.82,DELINQUENT_30,65228.0,0.85
1422,4357,88435,21589.61,10.02,82,52,2025-11-11,738.43,DELINQUENT_30,124991.99,0.86
1423,4360,29381,6005.21,10.11,275,19,2025-11-06,247.53,DELINQUENT_60,37089.42,0.82
1424,4378,123956,20422.49,12.33,98,16,2025-11-23,1273.65,DELINQUENT_60,174993.72,0.61
1425,4379,73458,57300.4,9.55,58,31,2025-11-17,584.6,DELINQUENT_30,107941.43,0.75
1426,4385,86289,47997.63,14.26,213,47,2025-11-15,1025.4,DELINQUENT_90+,97151.0,0.69
1427,4390,88435,76756.79,10.35,246,17,2025-11-04,762.75,DELINQUENT_60,97505.16,0.64
1428,4406,21597,13938.52,10.15,243,30,2025-11-25,182.67,CURRENT,24986.19,0.86
1429,4407,55644,19107.94,7.95,354,21,2025-11-27,368.64,DELINQUENT_60,81309.65,0.74
1430,4408,194721,94560.85,9.02,222,23,2025-11-12,1463.65,DELINQUENT_60,289463.57,0.88
1431,4409,26980,18909.17,8.32,276,28,2025-11-24,187.06,DELINQUENT_90+,38423.82,0.89
1432,4411,63577,10859.35,5.39,303,58,2025-11-28,285.57,DELINQUENT_30,72670.08,0.61
1433,4413,28055,19793.9,11.72,332,18,2025-11-10,274.0,DELINQUENT_90+,31896.37,0.68
1434,4414,166648,98402.59,15.0,206,3,2025-11-09,2083.1,DELINQUENT_60,208278.25,0.69
1435,4418,36373,7008.89,12.83,324,59,2025-11-26,388.89,DELINQUENT_30,53398.82,0.63
1436,4419,159930,69121.01,5.98,61,58,2025-11-07,796.98,CURRENT,215767.26,0.86
1437,4420,161749,62357.23,7.67,42,6,2025-11-22,1033.85,CURRENT,195530.33,0.72
1438,4423,32431,11416.62,14.18,302,1,2025-11-05,383.23,CURRENT,47827.16,0.67
1439,4424,104755,63290.9,11.9,238,25,2025-11-30,1038.82,DELINQUENT_60,154799.89,0.83
1440,4427,145390,66883.95,6.41,340,28,2025-11-22,776.62,DELINQUENT_30,203326.0,0.71
1441,4433,6017,734.0,5.11,99,37,2025-11-16,25.62,DELINQUENT_60,8444.71,0.68
1442,4444,43645,23647.61,14.14,330,46,2025-11-09,514.28,DELINQUENT_90+,59354.53,0.63
1443,4447,99008,24751.59,13.47,164,55,2025-11-14,1111.36,DELINQUENT_60,145283.46,0.61
1444,4448,123267,68853.87,14.55,107,50,2025-11-26,1494.61,DELINQUENT_60,149432.04,0.76
1445,4453,14247,12347.19,5.94,22,9,2025-11-24,70.52,DELINQUENT_90+,17435.04,0.86
1446,4457,104855,16678.92,8.48,179,33,2025-11-16,740.98,DELINQUENT_60,155002.55,0.71
1447,4458,59002,13321.55,8.89,93,57,2025-11-10,437.11,DELINQUENT_60,77927.38,0.81
1448,4460,11037,2329.49,13.85,182,22,2025-11-26,127.39,DELINQUENT_90+,13368.83,0.89
1449,4466,194013,27858.15,12.3,89,10,2025-11-03,1988.63,CURRENT,273523.67,0.73
1450,4471,67749,59912.01,10.89,84,60,2025-11-14,614.82,DELINQUENT_60,87123.94,0.74
1451,4472,112174,62812.77,9.74,171,55,2025-11-21,910.48,DELINQUENT_60,144504.52,0.77
1452,4477,91960,41236.72,8.8,316,48,2025-11-30,674.37,DELINQUENT_30,132948.11,0.81
1453,4482,139804,96548.35,8.43,214,30,2025-11-25,982.12,DELINQUENT_30,168308.17,0.88
1454,4484,134816,94891.1,10.02,264,34,2025-11-25,1125.71,DELINQUENT_60,155857.19,0.8
1455,4490,169759,77312.22,6.59,323,46,2025-11-04,932.26,CURRENT,188566.71,0.78
1456,4492,184786,129343.2,5.64,286,36,2025-11-03,868.49,CURRENT,240917.41,0.74
1457,4497,111498,63989.71,8.56,86,49,2025-11-22,795.35,DELINQUENT_30,154827.98,0.68
1458,4501,153301,134723.86,14.55,203,30,2025-11-05,1858.77,DELINQUENT_30,205650.97,0.72
1459,4502,137203,40814.47,13.18,342,11,2025-11-23,1506.95,CURRENT,161535.9,0.81
1460,4504,198044,123692.71,8.27,217,59,2025-11-27,1364.85,DELINQUENT_30,230301.81,0.6
1461,4506,38096,26812.67,10.24,34,21,2025-11-11,325.09,DELINQUENT_30,48267.86,0.77
1462,4509,176679,113970.6,11.94,225,8,2025-11-04,1757.96,DELINQUENT_60,229433.92,0.89
1463,4510,137684,90998.78,14.71,69,47,2025-11-24,1687.78,DELINQUENT_30,187932.68,0.88
1464,4511,58472,8578.29,6.97,63,43,2025-11-07,339.62,DELINQUENT_30,87166.7,0.67
1465,4513,119985,61854.58,12.48,103,1,2025-11-18,1247.84,DELINQUENT_60,160162.86,0.78
1466,4516,9134,4350.81,8.45,126,44,2025-11-19,64.32,DELINQUENT_90+,11007.78,0.84
1467,4517,15722,5203.53,11.15,133,29,2025-11-24,146.08,DELINQUENT_30,19011.12,0.65
1468,4522,155309,93133.23,5.63,243,56,2025-12-02,728.66,DELINQUENT_30,206529.14,0.61
1469,4526,98694,60409.96,14.7,356,30,2025-11-21,1209.0,CURRENT,124967.46,0.72
1470,4527,69461,52099.37,13.61,306,25,2025-11-21,787.8,DELINQUENT_30,103356.6,0.77
1471,4534,95018,25440.36,5.82,353,45,2025-11-24,460.84,DELINQUENT_60,112775.98,0.73
1472,4539,167506,91881.68,10.41,357,46,2025-11-29,1453.11,DELINQUENT_30,248756.85,0.61
1473,4542,88686,48598.44,10.82,18,47,2025-12-01,799.65,DELINQUENT_90+,104915.24,0.65
1474,4544,165630,85343.12,7.63,12,35,2025-11-10,1053.13,DELINQUENT_60,217640.5,0.62
1475,4545,85194,25942.68,7.23,111,34,2025-11-27,513.29,DELINQUENT_60,123830.48,0.64
1476,4555,80428,49779.07,11.15,50,34,2025-11-08,747.31,DELINQUENT_60,100064.7,0.69
1477,4556,178857,56101.7,5.72,18,57,2025-11-26,852.55,CURRENT,255739.36,0.77
1478,4560,174910,64135.27,14.66,227,14,2025-11-20,2136.82,CURRENT,261905.05,0.76
1479,4562,103066,33148.43,9.68,85,27,2025-12-02,831.4,DELINQUENT_60,153262.75,0.63
1480,4563,67334,40604.3,13.61,329,52,2025-11-29,763.68,DELINQUENT_90+,88476.26,0.76
1481,4564,96624,79832.37,10.53,48,45,2025-11-05,847.88,DELINQUENT_90+,127547.03,0.66
1482,4565,161710,20214.02,8.01,18,14,2025-11-18,1079.41,DELINQUENT_30,235550.36,0.85
1483,4569,48946,32757.6,7.38,258,41,2025-11-06,301.02,DELINQUENT_90+,55139.08,0.79
1484,4571,70961,51058.24,9.0,353,3,2025-11-11,532.21,DELINQUENT_60,87553.43,0.62
1485,4575,94140,48493.98,14.95,176,12,2025-11-22,1172.83,DELINQUENT_60,136876.64,0.75
1486,4578,106791,35533.94,6.01,229,29,2025-11-24,534.84,DELINQUENT_90+,130891.62,0.66
1487,4579,96208,27863.01,11.16,303,11,2025-11-24,894.73,DELINQUENT_60,106380.76,0.68
1488,4580,15305,5241.26,12.58,358,26,2025-11-23,160.45,DELINQUENT_90+,21888.96,0.6
1489,4581,14244,10401.7,14.4,220,7,2025-11-28,170.93,DELINQUENT_60,19265.54,0.68
1490,4583,147343,104479.47,9.32,306,20,2025-11-24,1144.36,DELINQUENT_30,202257.52,0.82
1491,4584,86946,35716.42,8.14,110,43,2025-11-18,589.78,DELINQUENT_60,110517.65,0.67
1492,4585,189453,101539.82,6.56,45,60,2025-12-02,1035.68,DELINQUENT_30,234488.15,0.6
1493,4586,66957,36312.73,11.65,19,44,2025-11-30,650.04,CURRENT,87272.13,0.83
1494,4591,144979,39465.23,10.38,38,49,2025-11-26,1254.07,DELINQUENT_60,217009.58,0.67
1495,4595,163230,53651.2,9.68,25,58,2025-11-10,1316.72,DELINQUENT_30,235024.81,0.66
1496,4597,111217,79137.34,13.51,335,55,2025-11-27,1252.12,DELINQUENT_90+,122566.73,0.76
1497,4599,21398,8006.38,14.51,320,43,2025-11-06,258.74,CURRENT,31211.21,0.62
1498,4601,18513,10020.24,14.14,272,30,2025-11-30,218.14,DELINQUENT_30,22422.17,0.8
1499,4602,169859,37880.15,9.37,84,12,2025-11-28,1326.32,DELINQUENT_60,208827.97,0.71
1500,4605,180476,40569.74,9.15,109,2,2025-11-27,1376.13,DELINQUENT_30,228096.12,0.67
1501,4610,74167,34614.21,11.27,51,43,2025-11-22,696.55,DELINQUENT_90+,93393.11,0.61
1502,4612,158506,45209.65,9.89,297,57,2025-11-04,1306.35,DELINQUENT_60,198788.72,0.61
1503,4616,61300,13362.69,6.81,244,22,2025-11-06,347.88,DELINQUENT_60,88778.81,0.64
1504,4620,139010,90829.96,14.66,196,8,2025-11-28,1698.24,DELINQUENT_30,179413.11,0.89
1505,4621,20188,5507.44,7.06,184,30,2025-11-18,118.77,DELINQUENT_60,27139.11,0.73
1506,4623,83881,44452.8,12.8,188,13,2025-11-18,894.73,CURRENT,95835.13,0.85
1507,4624,26042,19472.68,7.6,253,28,2025-11-12,164.93,DELINQUENT_90+,37764.41,0.86
1508,4627,74982,32781.27,14.75,169,22,2025-11-04,921.65,DELINQUENT_30,95665.21,0.62
1509,4632,178382,153033.75,11.65,160,15,2025-11-26,1731.79,DELINQUENT_90+,256659.36,0.62
1510,4633,147465,54203.56,7.37,87,24,2025-11-09,905.68,CURRENT,210676.2,0.79
1511,4634,42848,22046.5,12.4,245,40,2025-11-20,442.76,CURRENT,63367.05,0.77
1512,4636,22217,4320.58,11.37,257,5,2025-12-02,210.51,CURRENT,27402.9,0.6
1513,4637,135806,31188.8,6.47,231,17,2025-11-10,732.22,CURRENT,181091.32,0.77
1514,4639,17930,8311.13,11.57,296,23,2025-11-07,172.88,DELINQUENT_30,21545.79,0.74
1515,4641,64293,36747.69,13.86,270,49,2025-11-28,742.58,DELINQUENT_30,83862.92,0.71
1516,4643,166155,88780.83,9.29,330,41,2025-11-30,1286.32,DELINQUENT_30,203039.83,0.79
1517,4646,183711,37033.84,5.2,227,11,2025-11-13,796.08,DELINQUENT_60,249437.88,0.82
1518,4648,9054,4929.98,7.29,52,15,2025-11-05,55.0,DELINQUENT_30,13100.77,0.9
1519,4649,178540,21326.62,14.98,22,29,2025-11-14,2228.77,DELINQUENT_30,265401.6,0.84
1520,4656,41319,23096.26,12.81,76,55,2025-11-28,441.08,CURRENT,50258.7,0.64
1521,4661,65792,7688.19,6.99,310,45,2025-11-09,383.24,CURRENT,93960.6,0.6
1522,4663,183898,36495.65,13.39,82,21,2025-12-01,2052.0,DELINQUENT_60,271721.72,0.86
1523,4664,112021,22763.47,8.62,158,48,2025-11-17,804.68,CURRENT,138061.28,0.82
1524,4671,156568,80451.25,5.12,47,34,2025-12-02,668.02,DELINQUENT_90+,199617.62,0.71
1525,4673,26350,15481.68,13.57,211,58,2025-11-18,297.97,DELINQUENT_90+,35735.4,0.72
1526,4679,67670,29054.52,9.48,284,18,2025-11-16,534.59,DELINQUENT_90+,98237.83,0.87
1527,4683,90091,51597.93,14.42,102,43,2025-12-01,1082.59,DELINQUENT_30,101788.39,0.87
1528,4686,64676,37660.16,7.26,141,24,2025-11-19,391.29,DELINQUENT_30,82695.5,0.86
1529,4689,35490,25540.51,12.79,69,33,2025-11-03,378.26,DELINQUENT_90+,44884.04,0.87
1530,4691,84552,33024.35,12.01,196,52,2025-11-15,846.22,DELINQUENT_30,125442.02,0.85
1531,4692,61942,13475.43,13.44,73,20,2025-11-12,693.75,DELINQUENT_30,87358.23,0.64
1532,4697,35767,4751.12,6.05,351,43,2025-11-10,180.33,DELINQUENT_30,51874.22,0.89
1533,4700,94501,38217.67,9.61,137,26,2025-11-28,756.8,CURRENT,140238.63,0.81
1534,4702,137883,109494.87,8.38,146,15,2025-11-07,962.88,DELINQUENT_60,164567.86,0.76
1535,4704,104673,57599.3,10.28,245,42,2025-11-12,896.7,DELINQUENT_30,133272.04,0.68
1536,4707,193174,117006.91,13.63,273,56,2025-11-22,2194.13,DELINQUENT_30,214276.65,0.67
1537,4708,141158,88825.43,6.32,280,39,2025-11-29,743.43,CURRENT,179550.48,0.79
1538,4711,15716,6621.63,12.57,72,10,2025-11-20,164.63,DELINQUENT_60,17538.5,0.73
1539,4713,103631,68181.71,7.23,221,25,2025-11-08,624.38,CURRENT,138400.73,0.67
1540,4715,180657,84681.85,12.85,226,30,2025-12-01,1934.54,CURRENT,252848.04,0.73
1541,4716,67485,15449.72,14.88,55,50,2025-11-05,836.81,DELINQUENT_60,98152.33,0.69
1542,4719,176221,89703.1,14.16,67,20,2025-12-01,2079.41,DELINQUENT_90+,217445.99,0.67
1543,4721,42512,22299.76,7.16,201,24,2025-11-23,253.65,DELINQUENT_60,47780.09,0.73
1544,4725,165424,90414.78,8.44,57,33,2025-11-22,1163.48,DELINQUENT_30,196955.78,0.83
1545,4726,94397,20604.52,9.38,280,45,2025-11-28,737.87,CURRENT,118455.74,0.76
1546,4728,137605,24300.65,8.44,318,41,2025-11-28,967.82,CURRENT,199635.35,0.65
1547,4731,144384,67913.79,9.79,53,26,2025-11-11,1177.93,DELINQUENT_30,207427.56,0.78
1548,4734,143780,78040.29,13.02,193,20,2025-11-30,1560.01,DELINQUENT_60,161194.97,0.64
1549,4741,37071,31445.67,7.49,259,59,2025-11-11,231.38,CURRENT,54750.28,0.86
1550,4742,13960,3021.16,14.02,301,14,2025-11-12,163.1,DELINQUENT_90+,16457.89,0.81
1551,4746,141156,80426.42,9.97,59,17,2025-11-20,1172.77,CURRENT,198409.97,0.83
1552,4747,46289,16640.27,13.06,141,43,2025-11-25,503.78,CURRENT,59340.99,0.62
1553,4748,112136,52936.46,6.74,228,36,2025-11-22,629.83,DELINQUENT_30,125392.48,0.7
1554,4754,93729,16508.52,11.85,171,59,2025-11-25,925.57,DELINQUENT_60,109641.25,0.67
1555,4757,101095,16355.75,14.47,49,5,2025-11-18,1219.04,CURRENT,120218.5,0.65
1556,4759,187498,79466.78,5.68,129,10,2025-11-05,887.49,DELINQUENT_90+,259734.3,0.69
1557,4764,194087,93133.31,8.98,66,47,2025-11-12,1452.42,CURRENT,233811.13,0.75
1558,4765,94562,40054.53,7.92,240,2,2025-11-26,624.11,DELINQUENT_30,129326.26,0.76
1559,4766,8511,3731.77,10.73,334,20,2025-11-07,76.1,DELINQUENT_90+,10798.55,0.83
1560,4770,121767,74502.34,14.78,163,7,2025-11-06,1499.76,DELINQUENT_60,170195.67,0.8
1561,4771,40279,9342.94,9.01,47,28,2025-11-28,302.43,CURRENT,47767.23,0.9
1562,4773,189469,44227.97,6.0,56,59,2025-11-25,947.34,DELINQUENT_30,210538.29,0.82
1563,4778,152416,79153.46,6.55,195,4,2025-11-29,831.94,DELINQUENT_30,202061.64,0.6
1564,4781,174723,127910.63,13.51,218,59,2025-11-19,1967.09,DELINQUENT_60,210482.47,0.82
1565,4782,94251,76911.37,10.06,17,43,2025-12-01,790.14,DELINQUENT_90+,125030.75,0.63
1566,4784,37739,33013.99,5.77,176,39,2025-11-17,181.46,DELINQUENT_90+,51810.8,0.64
1567,4786,162690,144612.76,6.65,141,58,2025-11-06,901.57,DELINQUENT_90+,192092.87,0.78
1568,4787,127328,37498.91,8.34,178,43,2025-12-02,884.93,CURRENT,156388.81,0.88
1569,4789,83388,43385.11,10.61,334,17,2025-11-04,737.29,DELINQUENT_30,123845.62,0.63
1570,4792,23373,10265.2,6.78,339,56,2025-11-12,132.06,CURRENT,31427.17,0.8
1571,4797,134868,106720.2,6.65,50,27,2025-11-28,747.39,CURRENT,151390.71,0.83
1572,4801,154777,37487.03,5.47,48,35,2025-11-18,705.53,DELINQUENT_90+,195144.41,0.67
1573,4804,169229,19482.55,5.31,181,33,2025-11-20,748.84,DELINQUENT_30,250169.4,0.62
1574,4806,188239,43483.4,8.54,145,5,2025-11-17,1339.63,DELINQUENT_30,207819.98,0.72
1575,4807,113842,59207.59,6.27,357,60,2025-11-22,594.82,DELINQUENT_90+,141814.66,0.62
1576,4811,161089,76573.36,12.6,277,25,2025-12-02,1691.43,CURRENT,222805.37,0.65
1577,4815,86458,65559.9,14.11,86,49,2025-11-06,1016.6,DELINQUENT_60,95601.43,0.74
1578,4825,49252,33224.1,6.66,128,33,2025-11-16,273.35,DELINQUENT_60,70294.05,0.63
1579,4826,83956,45238.74,9.65,215,55,2025-11-24,675.15,CURRENT,120863.01,0.89
1580,4829,171764,48388.04,5.56,122,50,2025-11-20,795.84,DELINQUENT_60,194778.94,0.87
1581,4841,185588,131190.93,8.47,120,60,2025-11-30,1309.94,DELINQUENT_60,214378.36,0.71
1582,4844,69559,27694.42,5.2,154,47,2025-11-11,301.42,DELINQUENT_90+,98963.01,0.71
1583,4845,77675,12885.72,8.4,204,56,2025-11-20,543.73,CURRENT,89381.2,0.82
1584,4847,31599,8983.83,13.45,278,46,2025-11-06,354.17,DELINQUENT_60,38046.63,0.67
1585,4851,68367,47694.04,7.3,73,24,2025-11-12,415.9,DELINQUENT_60,83127.73,0.83
1586,4857,44815,34257.41,6.52,95,11,2025-11-04,243.49,DELINQUENT_60,49589.69,0.75
1587,4859,167699,146350.71,6.56,148,1,2025-11-27,916.75,CURRENT,231748.34,0.69
1588,4860,39497,5553.52,8.21,282,53,2025-11-22,270.23,DELINQUENT_60,48014.05,0.82
1589,4861,140495,98972.74,5.75,294,34,2025-11-13,673.21,DELINQUENT_60,185720.96,0.72
1590,4866,92341,18009.77,11.92,141,2,2025-11-20,917.25,DELINQUENT_30,114544.77,0.76
1591,4868,65454,18293.57,6.74,235,44,2025-12-02,367.63,DELINQUENT_60,97284.46,0.7
1592,4871,180535,74280.63,13.73,186,53,2025-11-20,2065.62,DELINQUENT_30,255641.93,0.85
1593,4872,118397,106031.37,7.37,322,12,2025-11-03,727.15,DELINQUENT_60,176441.38,0.81
1594,4877,121756,54387.28,9.61,164,32,2025-11-03,975.06,DELINQUENT_30,180158.69,0.83
1595,4888,143265,27137.34,13.17,260,15,2025-11-21,1572.33,DELINQUENT_60,198707.76,0.65
1596,4889,161207,57166.07,5.46,258,31,2025-11-17,733.49,DELINQUENT_30,199204.81,0.75
1597,4893,130610,67191.99,14.49,30,8,2025-11-17,1577.12,CURRENT,178648.38,0.73
1598,4899,63181,24146.55,5.5,189,58,2025-11-18,289.58,CURRENT,91001.02,0.62
1599,4904,14258,10394.53,14.44,312,6,2025-11-12,171.57,DELINQUENT_30,20900.64,0.88
1600,4905,140030,90309.39,12.23,63,15,2025-11-17,1427.14,DELINQUENT_90+,186395.26,0.74
1601,4907,133823,32298.61,13.93,41,36,2025-11-28,1553.46,DELINQUENT_60,200076.43,0.89
1602,4908,84776,73144.45,8.54,359,7,2025-11-25,603.32,DELINQUENT_30,115629.91,0.89
1603,4910,59323,39308.11,14.97,344,34,2025-11-05,740.05,DELINQUENT_60,70979.22,0.74
1604,4911,28436,20577.55,10.04,227,45,2025-11-16,237.91,DELINQUENT_60,42576.5,0.83
1605,4912,159290,63240.15,14.32,206,31,2025-11-16,1900.86,DELINQUENT_90+,222153.65,0.89
1606,4913,13486,6338.22,6.35,317,47,2025-11-26,71.36,CURRENT,17922.83,0.83
1607,4914,91842,76120.98,12.58,121,19,2025-11-23,962.81,CURRENT,116685.11,0.8
1608,4918,160163,78687.69,12.83,304,34,2025-11-09,1712.41,DELINQUENT_90+,214423.38,0.78
1609,4919,102301,80057.36,7.83,79,52,2025-11-19,667.51,DELINQUENT_60,116738.62,0.79
1610,4920,45291,28177.68,5.13,236,59,2025-11-15,193.62,DELINQUENT_60,56869.43,0.62
1611,4921,73844,36790.71,11.65,151,43,2025-11-12,716.9,CURRENT,88239.13,0.83
1612,4924,13218,7187.42,10.07,251,1,2025-11-11,110.92,DELINQUENT_30,17937.34,0.69
1613,4928,103961,89480.24,5.97,268,14,2025-11-24,517.21,CURRENT,130435.63,0.85
1614,4929,58004,49714.0,12.98,169,41,2025-11-06,627.41,CURRENT,75569.68,0.72
1615,4936,76164,45090.82,9.13,220,34,2025-11-13,579.48,DELINQUENT_60,89199.84,0.7
1616,4937,139213,101501.47,11.19,328,1,2025-11-08,1298.16,DELINQUENT_60,179303.01,0.83
1617,4941,48498,30500.99,6.27,323,25,2025-11-17,253.4,DELINQUENT_90+,65662.46,0.62
1618,4944,31760,24602.64,6.84,66,39,2025-11-05,181.03,DELINQUENT_60,44372.27,0.63
1619,4948,23205,18240.52,9.13,74,54,2025-11-10,176.55,DELINQUENT_90+,34233.68,0.65
1620,4949,191027,44938.46,10.42,155,18,2025-11-15,1658.75,CURRENT,265759.28,0.72
1621,4951,150050,128408.43,7.94,298,51,2025-11-10,992.83,DELINQUENT_90+,200468.05,0.74
1622,4956,42944,36163.0,6.6,282,32,2025-11-23,236.19,DELINQUENT_90+,50704.65,0.7
1623,4958,194841,69857.89,5.7,145,35,2025-11-07,925.49,DELINQUENT_60,275108.72,0.73
1624,4959,126116,112838.54,5.77,88,53,2025-11-25,606.41,DELINQUENT_60,150205.82,0.85
1625,4967,157085,117804.02,13.04,256,56,2025-11-27,1706.99,CURRENT,199690.97,0.85
1626,4968,87661,65895.74,13.47,84,5,2025-11-18,983.99,CURRENT,118502.44,0.68
1627,4969,182351,44800.22,10.99,198,60,2025-11-22,1670.03,DELINQUENT_90+,246491.4,0.85
1628,4971,21617,12442.47,14.69,45,27,2025-11-30,264.63,CURRENT,26070.67,0.85
1629,4972,25576,5023.42,7.81,340,9,2025-11-03,166.46,DELINQUENT_30,29882.79,0.67
1630,4974,171065,137194.66,6.04,266,44,2025-11-24,861.03,DELINQUENT_30,200912.95,0.62
1631,4986,75183,23583.01,5.27,253,18,2025-11-14,330.18,DELINQUENT_60,91404.52,0.71
1632,4991,111042,77362.33,14.63,157,20,2025-11-07,1353.79,DELINQUENT_60,166526.65,0.87
1633,4996,27960,18635.67,11.85,330,5,2025-11-27,276.11,CURRENT,39773.85,0.79
1634,5001,81177,72662.1,14.51,240,36,2025-11-14,981.57,DELINQUENT_30,115191.39,0.71
1635,5007,127823,16394.73,5.04,24,7,2025-11-15,536.86,DELINQUENT_60,189923.97,0.89
1636,5018,94769,55276.32,8.74,73,21,2025-11-08,690.23,DELINQUENT_90+,119158.21,0.73
1637,5023,169235,48586.35,9.04,215,16,2025-11-16,1274.9,DELINQUENT_30,191006.12,0.68
1638,5026,32201,11551.68,14.94,62,51,2025-11-22,400.9,DELINQUENT_60,47275.06,0.83
1639,5027,84544,58164.2,12.63,236,34,2025-11-29,889.83,DELINQUENT_90+,93722.76,0.65
1640,5031,45221,35233.65,13.66,33,16,2025-11-27,514.77,CURRENT,64132.93,0.75
