contract_id,client_id,product_id,contract_number,start_date,end_date,contract_amount,interest_rate,status,monthly_payment,created_date
993,1352,11,CNT00000993,2022-04-22,2023-05-22,10859,9.54,PENDING,86.33,2022-04-22
994,2797,10,CNT00000994,2024-08-15,2026-08-31,32009,8.76,SUSPENDED,233.67,2024-08-15
995,2628,2,CNT00000995,2025-05-07,2028-01-03,2854,8.84,CLOSED,21.02,2025-05-07
996,839,6,CNT00000996,2022-05-09,2029-02-06,163314,9.95,SUSPENDED,1354.15,2022-05-09
997,905,12,CNT00000997,2025-07-21,2028-10-26,193949,6.81,ACTIVE,1100.66,2025-07-21
998,2415,5,CNT00000998,2025-08-16,2035-04-08,7418,11.32,SUSPENDED,69.98,2025-08-16
999,253,7,CNT00000999,2025-10-06,2030-09-28,81593,2.49,ACTIVE,169.31,2025-10-06
1000,2016,2,CNT00001000,2025-09-21,2027-11-23,31740,7.72,CLOSED,204.19,2025-09-21
1001,1330,12,CNT00001001,2024-02-18,2027-07-01,43746,8.33,SUSPENDED,303.67,2024-02-18
1002,986,2,CNT00001002,2024-06-24,2031-06-07,25704,8.9,CLOSED,190.64,2024-06-24
1003,2105,9,CNT00001003,2025-04-05,2028-03-10,96849,4.2,PENDING,338.97,2025-04-05
1004,1096,2,CNT00001004,2023-04-26,2032-05-18,38830,5.47,PENDING,177.0,2023-04-26
1005,753,6,CNT00001005,2024-10-26,2026-04-26,79576,8.33,PENDING,552.39,2024-10-26
1006,1951,10,CNT00001006,2023-04-17,2030-11-24,41193,9.65,ACTIVE,331.26,2023-04-17
1007,946,8,CNT00001007,2024-02-12,2027-04-08,55689,4.72,CLOSED,219.04,2024-02-12
1008,327,4,CNT00001008,2025-04-28,2029-11-08,159899,7.23,SUSPENDED,963.39,2025-04-28
1009,2453,2,CNT00001009,2025-01-25,2029-06-07,42833,8.52,CLOSED,304.11,2025-01-25
1010,1284,9,CNT00001010,2025-07-25,2029-10-20,76964,2.02,SUSPENDED,129.56,2025-07-25
1011,2310,7,CNT00001011,2022-12-03,2023-06-09,70565,1.92,CLOSED,112.9,2022-12-03
1012,1384,5,CNT00001012,2024-04-20,2030-05-04,67647,8.97,PENDING,505.66,2024-04-20
1013,1301,10,CNT00001013,2025-10-07,2027-04-20,5087,8.02,SUSPENDED,34.0,2025-10-07
1014,1241,12,CNT00001014,2025-05-05,2032-05-05,148273,14.4,ACTIVE,1779.28,2025-05-05
1015,1510,12,CNT00001015,2024-01-09,2030-08-25,197086,12.95,SUSPENDED,2126.89,2024-01-09
1016,69,3,CNT00001016,2025-04-18,2034-12-01,39437,6.63,PENDING,217.89,2025-04-18
1017,414,11,CNT00001017,2025-11-01,2033-05-04,14086,5.34,SUSPENDED,62.68,2025-11-01
1018,629,2,CNT00001018,2025-06-30,2035-03-28,7693,8.55,PENDING,54.81,2025-06-30
1019,857,3,CNT00001019,2025-08-02,2032-11-14,47660,3.29,CLOSED,130.67,2025-08-02
1020,529,6,CNT00001020,2025-10-06,2026-12-03,184590,9.3,SUSPENDED,1430.57,2025-10-06
1021,2141,7,CNT00001021,2023-05-06,2027-06-18,33190,4.79,ACTIVE,132.48,2023-05-06
1022,2439,8,CNT00001022,2025-06-05,2026-06-23,18023,4.72,SUSPENDED,70.89,2025-06-05
1023,464,10,CNT00001023,2023-11-28,2026-10-20,43187,2.92,SUSPENDED,105.09,2023-11-28
1024,971,10,CNT00001024,2024-09-26,2030-05-25,10707,9.06,CLOSED,80.84,2024-09-26
1025,1625,2,CNT00001025,2022-06-12,2031-08-15,10841,3.61,SUSPENDED,32.61,2022-06-12
1026,620,9,CNT00001026,2025-09-23,2027-12-15,72082,3.77,ACTIVE,226.46,2025-09-23
1027,320,2,CNT00001027,2025-02-01,2026-12-10,10295,8.73,ACTIVE,74.9,2025-02-01
1028,1443,5,CNT00001028,2024-10-22,2028-06-29,22296,12.79,SUSPENDED,237.64,2024-10-22
1029,1632,11,CNT00001029,2021-09-22,2024-09-24,7529,7.65,SUSPENDED,48.0,2021-09-22
1030,1348,5,CNT00001030,2024-10-06,2027-02-15,136193,12.66,PENDING,1436.84,2024-10-06
1031,2249,12,CNT00001031,2025-04-09,2031-12-31,37007,9.81,SUSPENDED,302.53,2025-04-09
1032,2623,3,CNT00001032,2024-10-30,2034-08-21,5557,3.56,ACTIVE,16.49,2024-10-30
1033,2855,3,CNT00001033,2025-08-07,2030-07-23,11660,3.88,CLOSED,37.7,2025-08-07
1034,1529,7,CNT00001034,2025-04-03,2028-10-20,33804,3.9,ACTIVE,109.86,2025-04-03
1035,213,7,CNT00001035,2024-04-16,2025-02-19,22271,1.58,CLOSED,29.32,2024-04-16
1036,1626,9,CNT00001036,2023-09-26,2027-02-26,91378,3.14,PENDING,239.11,2023-09-26
1037,1804,10,CNT00001037,2025-05-16,2034-11-11,41490,3.51,SUSPENDED,121.36,2025-05-16
1038,621,12,CNT00001038,2025-07-09,2030-11-19,118351,6.04,PENDING,595.7,2025-07-09
1039,1527,5,CNT00001039,2023-04-23,2026-09-08,48915,6.9,PENDING,281.26,2023-04-23
1040,2040,10,CNT00001040,2025-06-26,2035-02-27,38527,7.48,ACTIVE,240.15,2025-06-26
1041,506,5,CNT00001041,2025-04-08,2034-08-14,64441,13.35,PENDING,716.91,2025-04-08
1042,1651,3,CNT00001042,2022-06-07,2029-09-06,30105,3.87,SUSPENDED,97.09,2022-06-07
1043,1336,1,CNT00001043,2024-12-13,2028-03-07,2850,0.36,CLOSED,0.85,2024-12-13
1044,2379,8,CNT00001044,2022-12-03,2023-06-08,75834,2.42,SUSPENDED,152.93,2022-12-03
1045,1333,9,CNT00001045,2025-10-14,2029-11-30,45397,2.66,ACTIVE,100.63,2025-10-14
1046,2767,8,CNT00001046,2025-07-28,2027-10-31,61749,1.34,ACTIVE,68.95,2025-07-28
1047,2506,9,CNT00001047,2024-05-09,2028-03-06,69224,3.25,ACTIVE,187.48,2024-05-09
1048,2075,11,CNT00001048,2025-10-12,2033-06-05,8997,4.73,SUSPENDED,35.46,2025-10-12
1049,91,12,CNT00001049,2024-05-03,2026-09-05,168825,13.11,SUSPENDED,1844.41,2024-05-03
1050,598,2,CNT00001050,2023-10-28,2027-07-31,20551,5.37,PENDING,91.97,2023-10-28
1051,311,2,CNT00001051,2024-10-23,2029-02-05,2651,8.59,ACTIVE,18.98,2024-10-23
1052,1247,4,CNT00001052,2025-04-29,2029-09-09,179279,14.64,CLOSED,2187.2,2025-04-29
1053,2455,6,CNT00001053,2025-03-12,2033-12-30,72706,13.16,CLOSED,797.34,2025-03-12
1054,1741,7,CNT00001054,2024-12-31,2027-01-24,45556,4.4,ACTIVE,167.04,2024-12-31
1055,1598,6,CNT00001055,2023-10-08,2030-09-20,100364,5.75,SUSPENDED,480.91,2023-10-08
1056,1949,2,CNT00001056,2023-05-31,2032-09-10,19749,4.07,ACTIVE,66.98,2023-05-31
1057,1241,10,CNT00001057,2025-04-07,2029-06-17,21579,1.85,ACTIVE,33.27,2025-04-07
1058,1924,9,CNT00001058,2025-07-06,2026-10-10,69806,3.41,ACTIVE,198.37,2025-07-06
1059,2941,9,CNT00001059,2023-07-11,2026-01-18,15860,1.38,SUSPENDED,18.24,2023-07-11
1060,1127,6,CNT00001060,2024-11-05,2034-06-16,92499,8.18,ACTIVE,630.53,2024-11-05
1061,2875,5,CNT00001061,2025-10-24,2028-11-10,156102,7.12,ACTIVE,926.21,2025-10-24
1062,2629,8,CNT00001062,2025-02-23,2026-12-09,7432,2.11,ACTIVE,13.07,2025-02-23
1063,2095,2,CNT00001063,2022-03-14,2031-03-11,36075,9.35,SUSPENDED,281.08,2022-03-14
1064,2063,12,CNT00001064,2024-11-23,2032-02-02,177464,7.98,PENDING,1180.14,2024-11-23
1065,1613,11,CNT00001065,2022-08-25,2032-01-31,2769,3.12,PENDING,7.2,2022-08-25
1066,852,5,CNT00001066,2023-10-31,2025-11-14,177463,8.33,ACTIVE,1231.89,2023-10-31
1067,2196,5,CNT00001067,2024-12-18,2027-07-01,23021,5.94,ACTIVE,113.95,2024-12-18
1068,2809,11,CNT00001068,2025-04-10,2027-06-21,31359,0.43,SUSPENDED,11.24,2025-04-10
1069,2331,5,CNT00001069,2025-02-03,2030-08-23,147072,6.07,CLOSED,743.94,2025-02-03
1070,455,2,CNT00001070,2024-07-16,2032-03-01,36878,8.95,CLOSED,275.05,2024-07-16
1071,515,6,CNT00001071,2025-08-11,2027-07-12,92572,6.68,ACTIVE,515.32,2025-08-11
1072,986,12,CNT00001072,2023-08-07,2031-09-02,9415,9.7,CLOSED,76.1,2023-08-07
1073,1157,11,CNT00001073,2025-06-05,2028-04-28,48456,9.57,CLOSED,386.44,2025-06-05
1074,1538,5,CNT00001074,2025-05-26,2030-12-21,6385,11.81,SUSPENDED,62.84,2025-05-26
1075,968,7,CNT00001075,2024-04-10,2028-01-01,96663,4.11,CLOSED,331.07,2024-04-10
1076,646,6,CNT00001076,2025-10-29,2032-05-07,148540,7.38,PENDING,913.52,2025-10-29
1077,775,6,CNT00001077,2023-09-09,2027-01-20,165761,11.67,CLOSED,1612.03,2023-09-09
1078,33,1,CNT00001078,2025-08-12,2032-07-12,19282,3.44,PENDING,55.28,2025-08-12
1079,870,1,CNT00001079,2025-08-19,2033-04-03,27070,9.11,SUSPENDED,205.51,2025-08-19
1080,353,6,CNT00001080,2023-01-27,2027-02-03,70281,11.16,ACTIVE,653.61,2023-01-27
1081,947,11,CNT00001081,2025-08-08,2034-07-12,27639,2.55,PENDING,58.73,2025-08-08
1082,204,10,CNT00001082,2025-03-17,2026-03-22,7611,4.06,CLOSED,25.75,2025-03-17
1083,186,10,CNT00001083,2024-02-08,2033-06-23,16676,6.91,CLOSED,96.03,2024-02-08
1084,1803,1,CNT00001084,2022-06-30,2030-09-05,38124,1.2,CLOSED,38.12,2022-06-30
1085,1119,11,CNT00001085,2024-03-09,2026-09-02,46700,0.4,CLOSED,15.57,2024-03-09
1086,1787,9,CNT00001086,2025-06-10,2030-02-09,7103,3.93,PENDING,23.26,2025-06-10
1087,1579,11,CNT00001087,2022-11-04,2025-05-01,14395,2.77,ACTIVE,33.23,2022-11-04
1088,2115,1,CNT00001088,2023-03-05,2030-08-13,284,6.52,ACTIVE,1.54,2023-03-05
1089,681,12,CNT00001089,2023-11-20,2032-09-09,8607,9.13,SUSPENDED,65.48,2023-11-20
1090,2031,11,CNT00001090,2021-11-11,2025-03-05,29399,1.44,ACTIVE,35.28,2021-11-11
1091,1214,4,CNT00001091,2025-11-02,2030-12-21,90226,14.77,PENDING,1110.53,2025-11-02
1092,530,8,CNT00001092,2024-02-12,2028-04-21,69008,3.72,PENDING,213.92,2024-02-12
1093,2532,7,CNT00001093,2025-03-14,2029-05-30,27417,4.43,CLOSED,101.21,2025-03-14
1094,1481,12,CNT00001094,2024-11-07,2028-03-02,107029,8.53,CLOSED,760.8,2024-11-07
1095,2494,4,CNT00001095,2023-08-05,2030-01-31,133165,14.49,PENDING,1607.97,2023-08-05
1096,2263,4,CNT00001096,2022-09-27,2024-04-14,71089,5.03,PENDING,297.98,2022-09-27
1097,2577,8,CNT00001097,2024-11-18,2026-04-06,9048,4.13,ACTIVE,31.14,2024-11-18
1098,1945,7,CNT00001098,2023-07-30,2028-04-06,61128,3.1,CLOSED,157.91,2023-07-30
1099,366,8,CNT00001099,2024-09-12,2027-07-05,15472,4.53,CLOSED,58.41,2024-09-12
1100,1185,12,CNT00001100,2023-09-12,2027-11-15,78224,6.77,ACTIVE,441.31,2023-09-12
1101,1262,1,CNT00001101,2024-11-28,2031-03-20,34807,0.65,PENDING,18.85,2024-11-28
1102,531,5,CNT00001102,2023-04-20,2028-03-13,84480,11.44,PENDING,805.38,2023-04-20
1103,1665,10,CNT00001103,2024-11-13,2028-02-13,45217,8.64,PENDING,325.56,2024-11-13
1104,2900,11,CNT00001104,2023-07-06,2028-11-20,17771,1.6,CLOSED,23.69,2023-07-06
1105,1729,10,CNT00001105,2025-02-12,2031-01-11,8848,0.17,CLOSED,1.25,2025-02-12
1106,2660,7,CNT00001106,2023-01-02,2027-02-11,64688,2.54,CLOSED,136.92,2023-01-02
1107,1313,7,CNT00001107,2025-05-07,2026-06-15,36084,3.88,SUSPENDED,116.67,2025-05-07
1108,2901,8,CNT00001108,2023-07-23,2027-12-01,13954,2.09,SUSPENDED,24.3,2023-07-23
1109,1566,4,CNT00001109,2025-08-09,2034-12-22,110831,5.2,ACTIVE,480.27,2025-08-09
1110,1076,8,CNT00001110,2025-10-18,2027-08-23,38068,2.01,CLOSED,63.76,2025-10-18
1111,1291,11,CNT00001111,2025-10-22,2035-04-21,43907,9.31,CLOSED,340.65,2025-10-22
1112,1090,4,CNT00001112,2022-10-11,2030-10-24,135295,14.77,ACTIVE,1665.26,2022-10-11
1113,318,1,CNT00001113,2025-01-15,2027-09-17,1382,3.27,PENDING,3.77,2025-01-15
1114,2738,8,CNT00001114,2025-10-04,2029-06-08,45734,1.01,CLOSED,38.49,2025-10-04
1115,1499,4,CNT00001115,2025-10-11,2028-11-16,33433,12.33,PENDING,343.52,2025-10-11
1116,1972,5,CNT00001116,2025-10-13,2029-08-06,187459,13.05,CLOSED,2038.62,2025-10-13
1117,1572,6,CNT00001117,2024-05-05,2032-05-23,110369,11.7,SUSPENDED,1076.1,2024-05-05
1118,1063,2,CNT00001118,2025-09-30,2027-10-28,24998,4.72,CLOSED,98.33,2025-09-30
1119,480,11,CNT00001119,2024-12-24,2028-09-22,21380,0.46,SUSPENDED,8.2,2024-12-24
1120,1472,8,CNT00001120,2024-04-10,2026-10-07,62785,4.04,SUSPENDED,211.38,2024-04-10
1121,1851,11,CNT00001121,2024-12-09,2031-06-20,15014,4.31,ACTIVE,53.93,2024-12-09
1122,178,2,CNT00001122,2024-11-02,2033-07-28,5098,1.03,CLOSED,4.38,2024-11-02
1123,293,11,CNT00001123,2024-09-11,2028-04-15,27017,8.67,CLOSED,195.2,2024-09-11
1124,2146,2,CNT00001124,2025-07-01,2031-09-26,27124,5.35,ACTIVE,120.93,2025-07-01
1125,1951,11,CNT00001125,2023-03-01,2025-04-24,44727,9.9,PENDING,369.0,2023-03-01
1126,1363,3,CNT00001126,2025-10-31,2034-11-20,8994,2.21,CLOSED,16.56,2025-10-31
1127,1227,4,CNT00001127,2025-04-28,2028-10-08,102223,5.97,SUSPENDED,508.56,2025-04-28
1128,2231,1,CNT00001128,2025-04-16,2026-06-02,38602,4.09,SUSPENDED,131.57,2025-04-16
1129,358,2,CNT00001129,2022-01-29,2030-04-15,38676,8.9,CLOSED,286.85,2022-01-29
1130,230,4,CNT00001130,2023-09-07,2025-09-23,94342,14.24,ACTIVE,1119.53,2023-09-07
1131,2716,1,CNT00001131,2024-03-08,2026-03-26,16504,7.91,CLOSED,108.79,2024-03-08
1132,2867,10,CNT00001132,2025-10-10,2027-04-08,31295,6.89,CLOSED,179.69,2025-10-10
1133,1001,2,CNT00001133,2021-05-13,2029-09-25,49732,6.96,ACTIVE,288.45,2021-05-13
1134,2116,3,CNT00001134,2024-06-21,2030-12-17,14279,7.96,SUSPENDED,94.72,2024-06-21
1135,2296,6,CNT00001135,2025-10-06,2027-11-19,28254,10.04,CLOSED,236.39,2025-10-06
1136,413,12,CNT00001136,2022-07-04,2029-12-16,77789,5.0,SUSPENDED,324.12,2022-07-04
1137,2907,7,CNT00001137,2022-08-06,2025-02-01,99740,2.81,CLOSED,233.56,2022-08-06
1138,1448,7,CNT00001138,2023-08-11,2024-04-02,97849,1.39,ACTIVE,113.34,2023-08-11
1139,1289,2,CNT00001139,2025-02-10,2033-08-05,18139,1.93,CLOSED,29.17,2025-02-10
1140,2083,2,CNT00001140,2024-06-06,2028-01-21,48431,0.45,CLOSED,18.16,2024-06-06
1141,1542,1,CNT00001141,2023-03-01,2026-05-11,13801,1.98,SUSPENDED,22.77,2023-03-01
1142,22,7,CNT00001142,2025-05-13,2028-06-09,9031,3.65,CLOSED,27.47,2025-05-13
1143,2617,2,CNT00001143,2025-11-02,2033-10-09,8915,0.31,CLOSED,2.3,2025-11-02
1144,2792,9,CNT00001144,2022-07-01,2025-01-16,83199,4.03,SUSPENDED,279.41,2022-07-01
1145,520,5,CNT00001145,2024-07-29,2033-04-10,118199,6.54,ACTIVE,644.18,2024-07-29
1146,445,7,CNT00001146,2024-11-18,2026-04-07,63092,2.51,CLOSED,131.97,2024-11-18
1147,871,6,CNT00001147,2023-11-21,2029-02-01,14208,10.33,PENDING,122.31,2023-11-21
1148,854,5,CNT00001148,2025-04-23,2027-07-11,27236,12.64,CLOSED,286.89,2025-04-23
1149,808,1,CNT00001149,2025-02-24,2026-12-20,10175,4.15,PENDING,35.19,2025-02-24
1150,2633,5,CNT00001150,2024-06-26,2028-01-21,188418,13.13,SUSPENDED,2061.61,2024-06-26
1151,1867,4,CNT00001151,2025-04-12,2034-04-13,141383,12.14,SUSPENDED,1430.32,2025-04-12
1152,2860,6,CNT00001152,2025-10-09,2031-11-07,46260,13.29,CLOSED,512.33,2025-10-09
1153,1626,10,CNT00001153,2024-02-01,2030-02-13,27945,1.72,PENDING,40.05,2024-02-01
1154,2868,8,CNT00001154,2025-08-11,2027-09-01,42383,2.04,CLOSED,72.05,2025-08-11
1155,2007,8,CNT00001155,2025-08-04,2030-03-13,3625,1.79,SUSPENDED,5.41,2025-08-04
1156,484,12,CNT00001156,2022-11-02,2028-01-18,145364,9.65,ACTIVE,1168.97,2022-11-02
1157,1079,9,CNT00001157,2025-08-11,2029-05-12,16118,4.19,CLOSED,56.28,2025-08-11
1158,651,10,CNT00001158,2025-03-15,2026-10-21,15156,7.37,ACTIVE,93.08,2025-03-15
1159,1680,2,CNT00001159,2023-10-31,2031-02-10,31512,3.95,CLOSED,103.73,2023-10-31
1160,2763,5,CNT00001160,2022-04-27,2023-11-29,140778,6.8,CLOSED,797.74,2022-04-27
1161,2993,12,CNT00001161,2024-07-10,2034-06-25,38142,7.4,ACTIVE,235.21,2024-07-10
1162,1914,3,CNT00001162,2025-11-02,2032-07-15,39873,5.44,ACTIVE,180.76,2025-11-02
1163,2498,4,CNT00001163,2025-02-07,2028-10-23,146296,10.52,SUSPENDED,1282.53,2025-02-07
1164,2516,4,CNT00001164,2025-03-04,2032-01-22,145919,5.94,SUSPENDED,722.3,2025-03-04
1165,2202,5,CNT00001165,2023-09-26,2028-06-16,148892,6.36,CLOSED,789.13,2023-09-26
1166,2336,6,CNT00001166,2024-07-29,2026-01-25,117124,9.91,CLOSED,967.25,2024-07-29
1167,2098,6,CNT00001167,2022-10-05,2025-04-29,62804,11.99,ACTIVE,627.52,2022-10-05
1168,1778,9,CNT00001168,2023-06-09,2026-10-31,20375,3.5,ACTIVE,59.43,2023-06-09
1169,219,1,CNT00001169,2023-12-10,2029-09-03,47346,6.34,ACTIVE,250.14,2023-12-10
1170,911,1,CNT00001170,2025-05-27,2034-09-03,49916,3.22,CLOSED,133.94,2025-05-27
1171,1313,11,CNT00001171,2024-02-26,2032-10-16,18208,9.93,SUSPENDED,150.67,2024-02-26
1172,1815,1,CNT00001172,2021-05-12,2022-09-11,2269,7.65,ACTIVE,14.46,2021-05-12
1173,2128,3,CNT00001173,2025-02-23,2034-11-03,43673,6.91,ACTIVE,251.48,2025-02-23
1174,1817,4,CNT00001174,2024-09-23,2026-08-31,89540,6.65,ACTIVE,496.2,2024-09-23
1175,882,7,CNT00001175,2024-08-16,2025-07-31,91171,1.76,ACTIVE,133.72,2024-08-16
1176,621,12,CNT00001176,2025-07-24,2031-06-26,146303,11.48,ACTIVE,1399.63,2025-07-24
1177,317,8,CNT00001177,2025-10-19,2030-09-15,83686,3.99,ACTIVE,278.26,2025-10-19
1178,2723,7,CNT00001178,2025-07-31,2030-02-07,20631,4.95,SUSPENDED,85.1,2025-07-31
1179,1358,9,CNT00001179,2025-09-13,2028-04-26,89103,1.46,SUSPENDED,108.41,2025-09-13
1180,1491,6,CNT00001180,2023-12-20,2033-05-28,81582,7.61,ACTIVE,517.37,2023-12-20
1181,165,6,CNT00001181,2024-12-24,2032-02-06,43782,11.0,PENDING,401.34,2024-12-24
1182,1715,3,CNT00001182,2025-04-09,2029-06-28,32287,5.22,ACTIVE,140.45,2025-04-09
1183,1352,1,CNT00001183,2023-12-27,2026-09-03,11616,8.24,SUSPENDED,79.76,2023-12-27
1184,1312,11,CNT00001184,2025-08-28,2032-04-11,40840,7.88,SUSPENDED,268.18,2025-08-28
1185,2298,12,CNT00001185,2025-03-22,2030-06-23,127912,5.4,PENDING,575.6,2025-03-22
1186,1901,6,CNT00001186,2023-03-20,2029-06-15,11881,5.44,ACTIVE,53.86,2023-03-20
1187,1285,7,CNT00001187,2025-06-02,2025-12-04,87774,2.05,CLOSED,149.95,2025-06-02
1188,1192,3,CNT00001188,2025-10-22,2031-01-16,22732,6.37,ACTIVE,120.67,2025-10-22
1189,2554,11,CNT00001189,2024-07-18,2029-08-06,47541,5.16,CLOSED,204.43,2024-07-18
1190,586,4,CNT00001190,2024-09-26,2030-04-12,104017,10.63,CLOSED,921.42,2024-09-26
1191,253,11,CNT00001191,2025-09-17,2031-05-05,9882,7.98,CLOSED,65.72,2025-09-17
1192,1226,12,CNT00001192,2024-02-01,2028-09-09,101879,11.61,SUSPENDED,985.68,2024-02-01
1193,2052,8,CNT00001193,2025-09-07,2027-12-01,23313,4.14,PENDING,80.43,2025-09-07
1194,2744,1,CNT00001194,2025-07-09,2034-09-13,2844,5.53,ACTIVE,13.11,2025-07-09
1195,399,11,CNT00001195,2023-01-11,2031-01-14,30886,0.53,CLOSED,13.64,2023-01-11
1196,2650,3,CNT00001196,2023-06-19,2027-02-27,26981,6.02,PENDING,135.35,2023-06-19
1197,641,7,CNT00001197,2024-07-17,2028-07-01,47540,4.15,ACTIVE,164.41,2024-07-17
1198,868,11,CNT00001198,2025-03-23,2034-11-19,41020,7.79,CLOSED,266.29,2025-03-23
1199,584,12,CNT00001199,2024-06-05,2026-11-02,21912,5.61,ACTIVE,102.44,2024-06-05
1200,2622,1,CNT00001200,2023-11-13,2026-03-28,25768,2.53,ACTIVE,54.33,2023-11-13
1201,2087,10,CNT00001201,2025-05-19,2032-08-11,34787,7.39,SUSPENDED,214.23,2025-05-19
1202,744,3,CNT00001202,2025-07-20,2033-07-25,48156,2.59,CLOSED,103.94,2025-07-20
1203,1846,5,CNT00001203,2024-02-29,2031-04-20,129162,9.98,CLOSED,1074.2,2024-02-29
1204,409,6,CNT00001204,2023-04-24,2030-02-03,55818,8.78,CLOSED,408.4,2023-04-24
1205,2424,1,CNT00001205,2025-07-30,2032-07-02,42550,0.64,SUSPENDED,22.69,2025-07-30
1206,2192,6,CNT00001206,2024-07-15,2028-04-02,45595,11.73,CLOSED,445.69,2024-07-15
1207,319,6,CNT00001207,2024-12-06,2033-09-28,109879,11.19,SUSPENDED,1024.62,2024-12-06
1208,856,10,CNT00001208,2025-07-08,2034-08-28,11298,5.22,SUSPENDED,49.15,2025-07-08
1209,1621,5,CNT00001209,2025-05-25,2030-12-19,83010,6.59,CLOSED,455.86,2025-05-25
1210,1120,10,CNT00001210,2025-02-09,2030-10-25,49676,7.17,SUSPENDED,296.81,2025-02-09
1211,1905,5,CNT00001211,2024-12-10,2034-01-15,195114,13.45,PENDING,2186.9,2024-12-10
1212,2812,7,CNT00001212,2025-05-03,2027-01-11,14643,2.24,SUSPENDED,27.33,2025-05-03
1213,2827,8,CNT00001213,2023-09-20,2024-09-02,61550,4.49,PENDING,230.3,2023-09-20
1214,2827,3,CNT00001214,2025-06-20,2029-09-26,41494,3.9,SUSPENDED,134.86,2025-06-20
1215,1322,8,CNT00001215,2025-07-06,2030-03-18,49977,4.03,ACTIVE,167.84,2025-07-06
1216,1358,11,CNT00001216,2025-09-16,2028-10-19,26529,7.89,SUSPENDED,174.43,2025-09-16
1217,2364,6,CNT00001217,2024-02-24,2028-12-16,147467,11.83,SUSPENDED,1453.78,2024-02-24
1218,1561,7,CNT00001218,2022-10-13,2024-05-07,96583,1.09,ACTIVE,87.73,2022-10-13
1219,403,2,CNT00001219,2025-10-30,2032-02-05,24824,3.08,SUSPENDED,63.71,2025-10-30
1220,2798,11,CNT00001220,2025-10-21,2030-01-23,33718,5.76,ACTIVE,161.85,2025-10-21
1221,1452,11,CNT00001221,2025-06-21,2035-02-16,14902,7.31,SUSPENDED,90.78,2025-06-21
1222,2263,11,CNT00001222,2025-07-05,2029-03-19,36543,6.97,CLOSED,212.25,2025-07-05
1223,473,4,CNT00001223,2025-09-02,2029-10-04,91914,12.25,CLOSED,938.29,2025-09-02
1224,370,3,CNT00001224,2023-07-17,2029-10-05,40083,8.32,ACTIVE,277.91,2023-07-17
1225,1611,9,CNT00001225,2025-09-05,2029-12-12,91211,2.36,SUSPENDED,179.38,2025-09-05
1226,538,6,CNT00001226,2025-02-18,2033-11-01,172531,5.58,SUSPENDED,802.27,2025-02-18
1227,1104,5,CNT00001227,2025-08-21,2029-04-25,58645,14.16,CLOSED,692.01,2025-08-21
1228,2111,4,CNT00001228,2022-05-17,2031-12-14,98077,6.94,SUSPENDED,567.21,2022-05-17
1229,1488,10,CNT00001229,2025-05-27,2032-12-25,20748,8.83,ACTIVE,152.67,2025-05-27
1230,1731,1,CNT00001230,2021-05-24,2026-10-26,47839,2.22,CLOSED,88.5,2021-05-24
1231,1390,1,CNT00001231,2022-10-13,2024-12-04,6002,0.95,PENDING,4.75,2022-10-13
1232,546,9,CNT00001232,2024-10-27,2028-04-06,62138,3.89,ACTIVE,201.43,2024-10-27
1233,2612,6,CNT00001233,2025-07-07,2032-08-13,17669,11.06,CLOSED,162.85,2025-07-07
1234,1308,9,CNT00001234,2024-12-02,2026-10-06,78767,1.37,CLOSED,89.93,2024-12-02
1235,813,10,CNT00001235,2025-05-28,2031-12-05,14307,1.35,SUSPENDED,16.1,2025-05-28
1236,833,12,CNT00001236,2022-12-20,2026-07-01,15278,13.82,ACTIVE,175.95,2022-12-20
1237,2902,4,CNT00001237,2025-07-13,2034-08-22,25143,14.56,PENDING,305.07,2025-07-13
1238,462,6,CNT00001238,2025-03-08,2034-09-08,90836,14.91,ACTIVE,1128.64,2025-03-08
1239,2477,5,CNT00001239,2024-01-27,2030-04-01,136251,13.58,ACTIVE,1541.91,2024-01-27
1240,297,11,CNT00001240,2024-12-05,2026-01-17,12212,2.09,ACTIVE,21.27,2024-12-05
1241,2275,8,CNT00001241,2025-10-30,2026-06-27,77820,1.43,PENDING,92.74,2025-10-30
1242,786,5,CNT00001242,2024-12-03,2027-03-06,149111,6.28,ACTIVE,780.35,2024-12-03
1243,1365,3,CNT00001243,2025-07-02,2029-03-29,45214,3.77,PENDING,142.05,2025-07-02
1244,2417,9,CNT00001244,2025-10-28,2029-11-20,93122,2.99,SUSPENDED,232.03,2025-10-28
1245,2810,4,CNT00001245,2025-05-17,2033-01-21,36378,14.6,PENDING,442.6,2025-05-17
1246,1609,5,CNT00001246,2025-07-14,2026-07-26,167806,11.8,PENDING,1650.09,2025-07-14
1247,2837,1,CNT00001247,2025-08-16,2030-09-30,40060,7.92,CLOSED,264.4,2025-08-16
1248,1375,7,CNT00001248,2024-04-15,2025-02-07,10994,2.24,ACTIVE,20.52,2024-04-15
1249,2229,5,CNT00001249,2025-08-07,2027-12-24,142877,11.39,SUSPENDED,1356.14,2025-08-07
1250,1046,4,CNT00001250,2023-03-04,2025-05-22,146355,7.92,CLOSED,965.94,2023-03-04
1251,1405,9,CNT00001251,2022-12-04,2025-08-23,70453,2.91,ACTIVE,170.85,2022-12-04
1252,2490,6,CNT00001252,2024-02-04,2031-09-02,41514,12.57,PENDING,434.86,2024-02-04
1253,2318,11,CNT00001253,2025-01-18,2028-03-25,11280,8.15,CLOSED,76.61,2025-01-18
