balance_id,account_id,current_balance,available_balance,currency,last_updated,credit_limit
2435,2435,-3292.11,-3245.73,USD,2025-11-03 16:37:03.877461,8958.85
2436,2436,46210.38,43107.8,USD,2025-11-03 16:37:03.877821,5697.11
2437,2437,42515.12,34144.13,USD,2025-11-03 16:37:03.878085,0.0
2438,2438,14582.42,13452.6,USD,2025-11-03 16:37:03.878406,0.0
2439,2439,3982.79,3965.88,USD,2025-11-03 16:37:03.878684,0.0
2440,2440,18928.28,18007.66,USD,2025-11-03 16:37:03.878989,17046.15
2441,2441,37216.73,35236.65,USD,2025-11-03 16:37:03.879265,0.0
2442,2442,42325.42,34389.67,USD,2025-11-03 16:37:03.879529,16223.42
2443,2443,41359.57,38714.76,USD,2025-11-03 16:37:03.879836,0.0
2444,2444,6201.84,5722.62,USD,2025-11-03 16:37:03.880182,0.0
2445,2445,43052.97,36547.31,USD,2025-11-03 16:37:03.880527,12062.56
2446,2446,20333.4,16272.44,USD,2025-11-03 16:37:03.880818,0.0
2447,2447,18673.6,16863.2,USD,2025-11-03 16:37:03.881110,0.0
2448,2448,3508.04,2985.05,USD,2025-11-03 16:37:03.881416,15271.75
2449,2449,30619.74,25260.1,USD,2025-11-03 16:37:03.881682,0.0
2450,2450,34846.37,34092.16,USD,2025-11-03 16:37:03.881989,0.0
2451,2451,28163.3,24533.18,USD,2025-11-03 16:37:03.882266,10725.18
2452,2452,41759.16,35004.44,USD,2025-11-03 16:37:03.882612,0.0
2453,2453,17605.62,15020.47,USD,2025-11-03 16:37:03.882905,0.0
2454,2454,17107.86,13868.77,USD,2025-11-03 16:37:03.883196,0.0
2455,2455,24341.88,21241.25,USD,2025-11-03 16:37:03.883499,0.0
2456,2456,16177.07,14772.88,USD,2025-11-03 16:37:03.883792,0.0
2457,2457,48630.85,43475.54,USD,2025-11-03 16:37:03.884107,0.0
2458,2458,36666.92,32169.36,USD,2025-11-03 16:37:03.884398,0.0
2459,2459,45818.91,41849.27,USD,2025-11-03 16:37:03.884645,0.0
2460,2460,48505.84,42326.46,USD,2025-11-03 16:37:03.884986,0.0
2461,2461,23335.64,22192.94,USD,2025-11-03 16:37:03.885266,0.0
2462,2462,22300.2,19188.67,USD,2025-11-03 16:37:03.885528,0.0
2463,2463,21210.41,19458.53,USD,2025-11-03 16:37:03.885816,0.0
2464,2464,46618.58,42905.21,USD,2025-11-03 16:37:03.886092,0.0
2465,2465,1321.37,1200.4,USD,2025-11-03 16:37:03.886352,0.0
2466,2466,23271.14,19589.75,USD,2025-11-03 16:37:03.886685,17511.22
2467,2467,38363.38,38190.07,USD,2025-11-03 16:37:03.887059,0.0
2468,2468,14998.58,12090.98,USD,2025-11-03 16:37:03.887340,0.0
2469,2469,40937.97,36783.81,USD,2025-11-03 16:37:03.887633,20901.36
2470,2470,29175.98,26880.82,USD,2025-11-03 16:37:03.887939,0.0
2471,2471,23958.22,20504.23,USD,2025-11-03 16:37:03.888261,0.0
2472,2472,24456.26,21509.76,USD,2025-11-03 16:37:03.888525,0.0
2473,2473,13164.02,10964.53,USD,2025-11-03 16:37:03.888908,0.0
2474,2474,33220.31,32777.13,USD,2025-11-03 16:37:03.889216,0.0
2475,2475,31698.14,29453.5,USD,2025-11-03 16:37:03.889533,0.0
2476,2476,29939.66,24614.85,USD,2025-11-03 16:37:03.889852,0.0
2477,2477,42651.59,39713.89,USD,2025-11-03 16:37:03.890199,0.0
2478,2478,16782.15,15668.16,USD,2025-11-03 16:37:03.890484,0.0
2479,2479,-24.45,-21.43,USD,2025-11-03 16:37:03.890826,0.0
2480,2480,8242.52,7089.66,USD,2025-11-03 16:37:03.891131,0.0
2481,2481,23092.56,20026.52,USD,2025-11-03 16:37:03.891450,0.0
2482,2482,3404.71,3177.06,USD,2025-11-03 16:37:03.891755,0.0
2483,2483,19685.89,17053.4,USD,2025-11-03 16:37:03.892074,0.0
2484,2484,27425.87,24258.66,USD,2025-11-03 16:37:03.892363,0.0
2485,2485,4013.31,3861.18,USD,2025-11-03 16:37:03.892640,15003.49
2486,2486,2692.08,2389.07,USD,2025-11-03 16:37:03.892920,0.0
2487,2487,20782.68,17100.89,USD,2025-11-03 16:37:03.893221,0.0
2488,2488,20078.54,17993.4,USD,2025-11-03 16:37:03.893553,0.0
2489,2489,1684.06,1412.75,USD,2025-11-03 16:37:03.893897,0.0
2490,2490,41237.62,40372.54,USD,2025-11-03 16:37:03.894188,0.0
2491,2491,20785.04,19229.34,USD,2025-11-03 16:37:03.894465,0.0
2492,2492,31680.22,28958.56,USD,2025-11-03 16:37:03.894770,0.0
2493,2493,9383.27,9265.27,USD,2025-11-03 16:37:03.895114,23884.67
2494,2494,12417.15,10034.99,USD,2025-11-03 16:37:03.895444,0.0
2495,2495,21517.8,18053.88,USD,2025-11-03 16:37:03.895747,0.0
2496,2496,18507.99,17681.87,USD,2025-11-03 16:37:03.896023,23680.95
2497,2497,46546.89,37814.84,USD,2025-11-03 16:37:03.896328,0.0
2498,2498,23560.79,20017.43,USD,2025-11-03 16:37:03.896669,21755.58
2499,2499,25495.34,22340.15,USD,2025-11-03 16:37:03.896961,0.0
2500,2500,7121.52,6764.0,USD,2025-11-03 16:37:03.897264,0.0
2501,2501,31573.47,29535.41,USD,2025-11-03 16:37:03.897568,0.0
2502,2502,27812.97,27100.12,USD,2025-11-03 16:37:03.897870,0.0
2503,2503,5254.24,5081.15,USD,2025-11-03 16:37:03.898226,0.0
2504,2504,35439.37,34449.31,USD,2025-11-03 16:37:03.898490,0.0
2505,2505,18757.25,17457.61,USD,2025-11-03 16:37:03.898807,11092.89
2506,2506,19032.64,17585.16,USD,2025-11-03 16:37:03.899139,0.0
2507,2507,20925.58,19534.35,USD,2025-11-03 16:37:03.899427,0.0
2508,2508,17865.27,15986.78,USD,2025-11-03 16:37:03.899719,18057.81
2509,2509,8942.49,7649.58,USD,2025-11-03 16:37:03.900026,0.0
2510,2510,46902.95,41961.71,USD,2025-11-03 16:37:03.900305,0.0
2511,2511,44880.28,40548.46,USD,2025-11-03 16:37:03.900580,0.0
2512,2512,36284.0,35647.96,USD,2025-11-03 16:37:03.900868,0.0
2513,2513,33570.87,29292.95,USD,2025-11-03 16:37:03.901093,0.0
2514,2514,34081.73,32524.96,USD,2025-11-03 16:37:03.901425,0.0
2515,2515,25475.93,20693.56,USD,2025-11-03 16:37:03.901689,0.0
2516,2516,18493.36,18443.67,USD,2025-11-03 16:37:03.902017,0.0
2517,2517,50095.58,46170.54,USD,2025-11-03 16:37:03.902321,0.0
2518,2518,8708.27,8401.04,USD,2025-11-03 16:37:03.902642,18690.4
2519,2519,29891.28,29577.66,USD,2025-11-03 16:37:03.902961,0.0
2520,2520,7377.01,6480.29,USD,2025-11-03 16:37:03.903222,8779.16
2521,2521,45355.0,39246.43,USD,2025-11-03 16:37:03.903527,24887.34
2522,2522,34854.28,30660.43,USD,2025-11-03 16:37:03.903863,0.0
2523,2523,11230.69,10613.79,USD,2025-11-03 16:37:03.904208,0.0
2524,2524,13524.61,12541.42,USD,2025-11-03 16:37:03.904514,0.0
2525,2525,12178.56,11756.23,USD,2025-11-03 16:37:03.904830,12971.23
2526,2526,32706.3,30381.43,USD,2025-11-03 16:37:03.905134,0.0
2527,2527,41116.58,40813.91,USD,2025-11-03 16:37:03.905449,0.0
2528,2528,380.09,321.58,USD,2025-11-03 16:37:03.905794,0.0
2529,2529,6883.13,6241.71,USD,2025-11-03 16:37:03.906059,0.0
2530,2530,19504.21,18028.49,USD,2025-11-03 16:37:03.906429,0.0
2531,2531,42571.08,34217.02,USD,2025-11-03 16:37:03.906748,0.0
2532,2532,1260.05,1195.33,USD,2025-11-03 16:37:03.907078,6337.69
2533,2533,39771.63,32498.07,USD,2025-11-03 16:37:03.907383,0.0
2534,2534,6764.36,5962.03,USD,2025-11-03 16:37:03.907713,0.0
2535,2535,1870.24,1868.36,USD,2025-11-03 16:37:03.908059,0.0
2536,2536,9747.71,8954.42,USD,2025-11-03 16:37:03.908309,0.0
2537,2537,21300.04,21025.55,USD,2025-11-03 16:37:03.908621,10155.82
2538,2538,26436.13,26406.51,USD,2025-11-03 16:37:03.908940,0.0
2539,2539,3938.45,3404.1,USD,2025-11-03 16:37:03.909284,15523.6
2540,2540,9617.88,7998.74,USD,2025-11-03 16:37:03.909633,0.0
2541,2541,1110.05,934.02,USD,2025-11-03 16:37:03.909979,0.0
2542,2542,40279.4,35168.04,USD,2025-11-03 16:37:03.910282,0.0
2543,2543,21606.14,18227.58,USD,2025-11-03 16:37:03.910573,0.0
2544,2544,36281.01,31435.61,USD,2025-11-03 16:37:03.910873,0.0
2545,2545,15598.92,14077.77,USD,2025-11-03 16:37:03.911164,0.0
2546,2546,8259.64,7913.67,USD,2025-11-03 16:37:03.911439,0.0
2547,2547,10892.2,9966.44,USD,2025-11-03 16:37:03.911782,0.0
2548,2548,17918.09,17506.49,USD,2025-11-03 16:37:03.912047,0.0
2549,2549,32568.62,26651.43,USD,2025-11-03 16:37:03.912366,0.0
2550,2550,31286.72,26884.25,USD,2025-11-03 16:37:03.912659,0.0
2551,2551,23046.09,18918.32,USD,2025-11-03 16:37:03.913008,3261.48
2552,2552,38609.53,36677.7,USD,2025-11-03 16:37:03.913362,0.0
2553,2553,7062.28,6644.51,USD,2025-11-03 16:37:03.913627,0.0
2554,2554,39198.66,34872.31,USD,2025-11-03 16:37:03.913935,0.0
2555,2555,43525.68,40749.01,USD,2025-11-03 16:37:03.914212,0.0
2556,2556,5027.76,4990.44,USD,2025-11-03 16:37:03.914490,2158.96
2557,2557,29632.91,29420.39,USD,2025-11-03 16:37:03.914808,0.0
2558,2558,19867.61,17194.84,USD,2025-11-03 16:37:03.915152,0.0
2559,2559,14172.29,11371.97,USD,2025-11-03 16:37:03.915485,23574.1
2560,2560,43852.25,38979.67,USD,2025-11-03 16:37:03.915750,0.0
2561,2561,1435.93,1296.9,USD,2025-11-03 16:37:03.916054,0.0
2562,2562,33719.7,31869.77,USD,2025-11-03 16:37:03.916345,0.0
2563,2563,44109.89,38546.56,USD,2025-11-03 16:37:03.916660,0.0
2564,2564,43659.03,37565.92,USD,2025-11-03 16:37:03.916950,0.0
2565,2565,37714.08,37709.07,USD,2025-11-03 16:37:03.917267,0.0
2566,2566,29600.7,25183.7,USD,2025-11-03 16:37:03.917543,0.0
2567,2567,8813.83,7628.25,USD,2025-11-03 16:37:03.917900,17611.96
2568,2568,26472.49,22057.18,USD,2025-11-03 16:37:03.918193,0.0
2569,2569,7380.73,7346.84,USD,2025-11-03 16:37:03.918495,0.0
2570,2570,40644.55,37771.86,USD,2025-11-03 16:37:03.918851,0.0
2571,2571,23826.79,20960.46,USD,2025-11-03 16:37:03.919144,0.0
2572,2572,33708.81,33284.93,USD,2025-11-03 16:37:03.919515,0.0
2573,2573,6586.2,6075.37,USD,2025-11-03 16:37:03.919762,0.0
2574,2574,25411.11,24156.92,USD,2025-11-03 16:37:03.920022,0.0
2575,2575,13316.35,11497.72,USD,2025-11-03 16:37:03.920323,4810.89
2576,2576,37914.53,33818.78,USD,2025-11-03 16:37:03.920683,0.0
2577,2577,8145.8,6884.39,USD,2025-11-03 16:37:03.921014,9936.84
2578,2578,46455.42,39652.97,USD,2025-11-03 16:37:03.921319,0.0
2579,2579,1656.22,1571.65,USD,2025-11-03 16:37:03.921620,0.0
2580,2580,41947.25,40734.51,USD,2025-11-03 16:37:03.921951,0.0
2581,2581,4439.17,4244.89,USD,2025-11-03 16:37:03.922230,0.0
2582,2582,31060.02,26065.65,USD,2025-11-03 16:37:03.922546,0.0
2583,2583,7859.43,6613.24,USD,2025-11-03 16:37:03.922835,0.0
2584,2584,4035.91,3410.52,USD,2025-11-03 16:37:03.923167,0.0
2585,2585,44576.33,42643.34,USD,2025-11-03 16:37:03.923470,0.0
2586,2586,28942.09,23786.57,USD,2025-11-03 16:37:03.923747,0.0
2587,2587,53350.02,47285.61,USD,2025-11-03 16:37:03.924067,0.0
2588,2588,26526.2,21594.26,USD,2025-11-03 16:37:03.924385,14761.4
2589,2589,11957.64,10880.79,USD,2025-11-03 16:37:03.924693,0.0
2590,2590,17429.0,14036.57,USD,2025-11-03 16:37:03.924938,0.0
2591,2591,43510.59,37301.32,USD,2025-11-03 16:37:03.925181,7561.33
2592,2592,6789.53,6434.15,USD,2025-11-03 16:37:03.925455,0.0
2593,2593,46412.78,41658.84,USD,2025-11-03 16:37:03.925758,24527.91
2594,2594,48343.84,40814.16,USD,2025-11-03 16:37:03.926092,0.0
2595,2595,51369.49,42785.84,USD,2025-11-03 16:37:03.926453,0.0
2596,2596,10778.82,10151.17,USD,2025-11-03 16:37:03.926773,0.0
2597,2597,39501.62,38472.66,USD,2025-11-03 16:37:03.927118,0.0
2598,2598,21479.18,18419.05,USD,2025-11-03 16:37:03.927425,0.0
2599,2599,25805.96,24711.66,USD,2025-11-03 16:37:03.927743,0.0
2600,2600,15521.3,14455.49,USD,2025-11-03 16:37:03.928035,0.0
2601,2601,34025.36,30262.14,USD,2025-11-03 16:37:03.928309,6094.69
2602,2602,12561.81,11520.01,USD,2025-11-03 16:37:03.928627,18245.32
2603,2603,2283.24,1862.69,USD,2025-11-03 16:37:03.928958,4228.02
2604,2604,42071.4,40659.6,USD,2025-11-03 16:37:03.929250,0.0
2605,2605,19587.45,16254.32,USD,2025-11-03 16:37:03.929493,0.0
2606,2606,45348.38,42348.6,USD,2025-11-03 16:37:03.929795,0.0
2607,2607,8876.16,8648.11,USD,2025-11-03 16:37:03.930072,0.0
2608,2608,40899.43,37750.77,USD,2025-11-03 16:37:03.930415,0.0
2609,2609,10461.01,9370.17,USD,2025-11-03 16:37:03.930694,0.0
2610,2610,39726.63,38718.09,USD,2025-11-03 16:37:03.931037,0.0
2611,2611,6871.93,6005.44,USD,2025-11-03 16:37:03.931357,0.0
2612,2612,25644.45,21658.85,USD,2025-11-03 16:37:03.931650,0.0
2613,2613,10661.39,8548.83,USD,2025-11-03 16:37:03.931913,5301.79
2614,2614,45166.47,40479.93,USD,2025-11-03 16:37:03.932206,0.0
2615,2615,5980.61,5322.67,USD,2025-11-03 16:37:03.932468,0.0
2616,2616,46908.54,46869.14,USD,2025-11-03 16:37:03.932773,0.0
2617,2617,21192.5,18519.72,USD,2025-11-03 16:37:03.933118,0.0
2618,2618,37664.97,37112.06,USD,2025-11-03 16:37:03.933412,0.0
2619,2619,15522.45,13822.66,USD,2025-11-03 16:37:03.933732,0.0
2620,2620,42019.34,34725.61,USD,2025-11-03 16:37:03.934051,0.0
2621,2621,48262.21,40727.07,USD,2025-11-03 16:37:03.934356,4085.13
2622,2622,16894.77,14659.8,USD,2025-11-03 16:37:03.934645,0.0
2623,2623,9487.89,9225.04,USD,2025-11-03 16:37:03.934964,7425.7
2624,2624,1495.51,1279.25,USD,2025-11-03 16:37:03.935281,0.0
2625,2625,11872.44,10178.04,USD,2025-11-03 16:37:03.935604,0.0
2626,2626,12414.39,12410.02,USD,2025-11-03 16:37:03.935879,0.0
2627,2627,51601.07,51588.02,USD,2025-11-03 16:37:03.936210,0.0
2628,2628,3375.41,3086.91,USD,2025-11-03 16:37:03.936501,10753.83
2629,2629,43806.66,42564.69,USD,2025-11-03 16:37:03.936845,0.0
2630,2630,6027.58,5244.87,USD,2025-11-03 16:37:03.937149,0.0
2631,2631,25959.02,23212.79,USD,2025-11-03 16:37:03.937396,0.0
2632,2632,2045.05,1697.54,USD,2025-11-03 16:37:03.937723,0.0
2633,2633,7270.13,7258.33,USD,2025-11-03 16:37:03.938001,1797.99
2634,2634,4275.69,3825.24,USD,2025-11-03 16:37:03.938344,0.0
2635,2635,34223.51,31122.95,USD,2025-11-03 16:37:03.938636,0.0
2636,2636,31266.41,25328.34,USD,2025-11-03 16:37:03.938884,0.0
2637,2637,37295.24,31828.76,USD,2025-11-03 16:37:03.939143,0.0
2638,2638,22518.11,20099.79,USD,2025-11-03 16:37:03.939429,13106.98
2639,2639,18704.29,15886.47,USD,2025-11-03 16:37:03.939773,5981.8
2640,2640,28355.42,27725.02,USD,2025-11-03 16:37:03.940106,16611.42
2641,2641,34832.87,31462.12,USD,2025-11-03 16:37:03.940441,11401.81
2642,2642,20023.41,18254.06,USD,2025-11-03 16:37:03.940704,0.0
2643,2643,31879.25,29034.92,USD,2025-11-03 16:37:03.940997,0.0
2644,2644,34127.25,27498.54,USD,2025-11-03 16:37:03.941287,0.0
2645,2645,33368.8,30222.02,USD,2025-11-03 16:37:03.941548,0.0
2646,2646,45564.43,37746.04,USD,2025-11-03 16:37:03.941853,0.0
2647,2647,18079.24,14631.64,USD,2025-11-03 16:37:03.942160,0.0
2648,2648,2503.77,2147.94,USD,2025-11-03 16:37:03.942465,17133.55
2649,2649,4042.68,3868.25,USD,2025-11-03 16:37:03.942741,23340.76
2650,2650,16841.52,15683.56,USD,2025-11-03 16:37:03.943062,0.0
2651,2651,31809.09,31015.18,USD,2025-11-03 16:37:03.943353,17821.02
2652,2652,36786.89,33649.65,USD,2025-11-03 16:37:03.943666,0.0
2653,2653,33563.04,27417.17,USD,2025-11-03 16:37:03.944013,0.0
2654,2654,20496.75,18003.73,USD,2025-11-03 16:37:03.944330,1924.05
2655,2655,28141.36,24670.6,USD,2025-11-03 16:37:03.944632,0.0
2656,2656,44247.38,43906.9,USD,2025-11-03 16:37:03.944973,15896.21
2657,2657,40618.43,33791.67,USD,2025-11-03 16:37:03.945238,0.0
2658,2658,4643.51,3887.84,USD,2025-11-03 16:37:03.945502,0.0
2659,2659,14689.18,13869.0,USD,2025-11-03 16:37:03.945804,0.0
2660,2660,24819.94,23915.88,USD,2025-11-03 16:37:03.946095,0.0
2661,2661,19487.28,16604.51,USD,2025-11-03 16:37:03.946412,5620.42
2662,2662,41565.72,38397.17,USD,2025-11-03 16:37:03.946718,0.0
2663,2663,5054.9,4555.24,USD,2025-11-03 16:37:03.947088,0.0
2664,2664,46530.33,43053.74,USD,2025-11-03 16:37:03.947433,0.0
2665,2665,25185.21,23352.58,USD,2025-11-03 16:37:03.947779,0.0
2666,2666,42638.23,40670.65,USD,2025-11-03 16:37:03.948097,0.0
2667,2667,26706.53,22188.37,USD,2025-11-03 16:37:03.948357,0.0
2668,2668,45979.75,45320.62,USD,2025-11-03 16:37:03.948646,0.0
2669,2669,25405.23,22548.1,USD,2025-11-03 16:37:03.948938,0.0
2670,2670,43006.45,40174.8,USD,2025-11-03 16:37:03.949254,0.0
2671,2671,11467.15,10913.34,USD,2025-11-03 16:37:03.949573,0.0
2672,2672,13437.48,11335.26,USD,2025-11-03 16:37:03.949851,3249.43
2673,2673,16907.2,14401.6,USD,2025-11-03 16:37:03.950116,0.0
2674,2674,12644.8,12060.54,USD,2025-11-03 16:37:03.950404,0.0
2675,2675,35181.3,30425.83,USD,2025-11-03 16:37:03.950747,0.0
2676,2676,45013.69,37582.16,USD,2025-11-03 16:37:03.951089,0.0
2677,2677,7053.08,6280.87,USD,2025-11-03 16:37:03.951353,0.0
2678,2678,3927.58,3248.71,USD,2025-11-03 16:37:03.951616,0.0
2679,2679,2729.83,2246.52,USD,2025-11-03 16:37:03.951969,0.0
2680,2680,44803.59,42346.43,USD,2025-11-03 16:37:03.952289,0.0
2681,2681,18391.81,15060.4,USD,2025-11-03 16:37:03.952593,21773.39
2682,2682,1855.75,1794.59,USD,2025-11-03 16:37:03.952898,0.0
2683,2683,45102.64,42735.67,USD,2025-11-03 16:37:03.953268,16425.11
2684,2684,37387.84,32207.81,USD,2025-11-03 16:37:03.953589,0.0
2685,2685,23406.39,21832.64,USD,2025-11-03 16:37:03.953887,0.0
2686,2686,32625.58,29492.26,USD,2025-11-03 16:37:03.954227,0.0
2687,2687,30980.24,25770.23,USD,2025-11-03 16:37:03.954519,0.0
2688,2688,11179.49,9701.57,USD,2025-11-03 16:37:03.954835,0.0
2689,2689,33600.5,30732.77,USD,2025-11-03 16:37:03.955127,20264.96
2690,2690,6833.78,6773.81,USD,2025-11-03 16:37:03.955402,0.0
2691,2691,15473.98,14449.57,USD,2025-11-03 16:37:03.955649,5306.61
2692,2692,48195.63,43927.42,USD,2025-11-03 16:37:03.955951,20407.08
2693,2693,22970.93,20118.06,USD,2025-11-03 16:37:03.956273,0.0
2694,2694,11816.55,10037.51,USD,2025-11-03 16:37:03.956522,0.0
2695,2695,8565.01,7578.53,USD,2025-11-03 16:37:03.956810,0.0
2696,2696,12806.85,11267.29,USD,2025-11-03 16:37:03.957071,0.0
2697,2697,8893.33,7816.88,USD,2025-11-03 16:37:03.957335,7485.99
2698,2698,17141.94,14504.14,USD,2025-11-03 16:37:03.957649,0.0
2699,2699,30032.3,24393.3,USD,2025-11-03 16:37:03.957981,0.0
2700,2700,36909.63,31545.93,USD,2025-11-03 16:37:03.958298,0.0
2701,2701,30347.17,29934.02,USD,2025-11-03 16:37:03.958654,0.0
2702,2702,27887.81,24586.7,USD,2025-11-03 16:37:03.958957,0.0
2703,2703,34194.37,28251.7,USD,2025-11-03 16:37:03.959204,0.0
2704,2704,39031.41,38300.77,USD,2025-11-03 16:37:03.959492,0.0
2705,2705,26399.86,21577.6,USD,2025-11-03 16:37:03.959740,20673.13
2706,2706,25543.03,23673.53,USD,2025-11-03 16:37:03.960003,0.0
2707,2707,48281.12,41539.95,USD,2025-11-03 16:37:03.960295,0.0
2708,2708,40301.17,32463.76,USD,2025-11-03 16:37:03.960626,0.0
2709,2709,53973.89,52256.41,USD,2025-11-03 16:37:03.960998,0.0
2710,2710,38797.02,37677.26,USD,2025-11-03 16:37:03.961349,0.0
2711,2711,7282.52,7046.92,USD,2025-11-03 16:37:03.961628,0.0
2712,2712,32021.92,30059.09,USD,2025-11-03 16:37:03.961948,19871.99
2713,2713,40928.61,37260.13,USD,2025-11-03 16:37:03.962213,0.0
2714,2714,41216.44,36925.31,USD,2025-11-03 16:37:03.962479,0.0
2715,2715,29016.11,23680.38,USD,2025-11-03 16:37:03.962785,0.0
2716,2716,29875.37,27225.5,USD,2025-11-03 16:37:03.963075,0.0
2717,2717,39243.29,33594.54,USD,2025-11-03 16:37:03.963379,0.0
2718,2718,10627.03,8818.78,USD,2025-11-03 16:37:03.963696,9738.76
2719,2719,27215.28,23175.6,USD,2025-11-03 16:37:03.963945,0.0
2720,2720,34329.02,28635.47,USD,2025-11-03 16:37:03.964298,0.0
2721,2721,11133.28,10019.43,USD,2025-11-03 16:37:03.964619,0.0
2722,2722,6277.34,5781.25,USD,2025-11-03 16:37:03.965020,11759.73
2723,2723,26360.72,24886.31,USD,2025-11-03 16:37:03.965373,0.0
2724,2724,33493.86,31802.43,USD,2025-11-03 16:37:03.965692,0.0
2725,2725,18211.41,17467.22,USD,2025-11-03 16:37:03.966014,0.0
2726,2726,359.7,324.64,USD,2025-11-03 16:37:03.966320,0.0
2727,2727,264.19,246.9,USD,2025-11-03 16:37:03.966609,0.0
2728,2728,26580.73,24409.47,USD,2025-11-03 16:37:03.966887,0.0
2729,2729,29387.83,28363.81,USD,2025-11-03 16:37:03.967178,0.0
2730,2730,47694.67,45897.17,USD,2025-11-03 16:37:03.967498,17643.26
2731,2731,18958.07,17391.82,USD,2025-11-03 16:37:03.967831,0.0
2732,2732,25855.92,23490.49,USD,2025-11-03 16:37:03.968122,0.0
2733,2733,36587.58,32057.76,USD,2025-11-03 16:37:03.968493,0.0
2734,2734,28620.27,25335.24,USD,2025-11-03 16:37:03.968800,0.0
2735,2735,5435.3,5286.81,USD,2025-11-03 16:37:03.969089,0.0
2736,2736,40277.45,40217.98,USD,2025-11-03 16:37:03.969367,13225.73
2737,2737,18174.66,15159.35,USD,2025-11-03 16:37:03.969684,24660.98
2738,2738,20716.16,20079.91,USD,2025-11-03 16:37:03.969992,0.0
2739,2739,29915.21,24597.7,USD,2025-11-03 16:37:03.970323,0.0
2740,2740,30663.37,28583.21,USD,2025-11-03 16:37:03.970655,0.0
2741,2741,44868.17,41768.3,USD,2025-11-03 16:37:03.970933,0.0
2742,2742,2860.7,2515.94,USD,2025-11-03 16:37:03.971225,0.0
2743,2743,28191.08,27360.02,USD,2025-11-03 16:37:03.971553,4344.12
2744,2744,47.83,46.46,USD,2025-11-03 16:37:03.971871,0.0
2745,2745,40872.6,38896.24,USD,2025-11-03 16:37:03.972148,0.0
2746,2746,1785.63,1645.95,USD,2025-11-03 16:37:03.972453,0.0
2747,2747,30672.81,26768.68,USD,2025-11-03 16:37:03.972716,0.0
2748,2748,22338.28,18133.66,USD,2025-11-03 16:37:03.973033,0.0
2749,2749,18258.73,15097.96,USD,2025-11-03 16:37:03.973339,0.0
2750,2750,11608.59,10449.87,USD,2025-11-03 16:37:03.973669,0.0
2751,2751,45274.9,40267.49,USD,2025-11-03 16:37:03.973962,12576.05
2752,2752,1381.42,1186.86,USD,2025-11-03 16:37:03.974252,0.0
2753,2753,10229.48,8220.32,USD,2025-11-03 16:37:03.974544,0.0
2754,2754,6955.54,5999.05,USD,2025-11-03 16:37:03.974848,10154.52
2755,2755,22108.17,19515.49,USD,2025-11-03 16:37:03.975166,21502.01
2756,2756,45697.93,41687.97,USD,2025-11-03 16:37:03.975579,10231.82
2757,2757,27924.77,22934.52,USD,2025-11-03 16:37:03.975884,7023.28
2758,2758,9479.75,8059.7,USD,2025-11-03 16:37:03.976147,0.0
2759,2759,30163.22,26476.88,USD,2025-11-03 16:37:03.976438,18766.23
2760,2760,18126.38,16378.8,USD,2025-11-03 16:37:03.976712,0.0
2761,2761,3176.82,2548.6,USD,2025-11-03 16:37:03.977028,0.0
2762,2762,19684.61,18342.11,USD,2025-11-03 16:37:03.977346,0.0
2763,2763,9597.29,8157.98,USD,2025-11-03 16:37:03.977676,0.0
2764,2764,37397.49,36126.97,USD,2025-11-03 16:37:03.978022,10172.77
2765,2765,4814.66,4563.06,USD,2025-11-03 16:37:03.978367,0.0
2766,2766,42142.77,38310.57,USD,2025-11-03 16:37:03.978714,0.0
2767,2767,50627.18,49555.87,USD,2025-11-03 16:37:03.979008,0.0
2768,2768,34022.67,28254.2,USD,2025-11-03 16:37:03.979270,20293.21
2769,2769,26088.13,22177.85,USD,2025-11-03 16:37:03.979591,0.0
2770,2770,35987.42,32762.04,USD,2025-11-03 16:37:03.979908,0.0
2771,2771,26879.22,24646.13,USD,2025-11-03 16:37:03.980266,19384.19
2772,2772,28442.13,22771.74,USD,2025-11-03 16:37:03.980532,0.0
2773,2773,23780.63,21167.59,USD,2025-11-03 16:37:03.980840,0.0
2774,2774,28573.02,23210.73,USD,2025-11-03 16:37:03.981132,6372.31
2775,2775,22913.67,22824.94,USD,2025-11-03 16:37:03.981436,0.0
2776,2776,826.43,723.34,USD,2025-11-03 16:37:03.981714,4087.22
2777,2777,18815.52,18157.03,USD,2025-11-03 16:37:03.982018,0.0
2778,2778,44023.74,38855.72,USD,2025-11-03 16:37:03.982325,0.0
2779,2779,35685.15,31136.29,USD,2025-11-03 16:37:03.982617,19058.64
2780,2780,25720.15,22101.65,USD,2025-11-03 16:37:03.982893,0.0
2781,2781,44868.98,37081.15,USD,2025-11-03 16:37:03.983185,0.0
2782,2782,502.04,444.53,USD,2025-11-03 16:37:03.983541,0.0
2783,2783,26618.25,26352.21,USD,2025-11-03 16:37:03.983835,0.0
2784,2784,24540.85,23844.8,USD,2025-11-03 16:37:03.984124,0.0
2785,2785,24952.82,23353.89,USD,2025-11-03 16:37:03.984483,0.0
2786,2786,46358.21,45095.66,USD,2025-11-03 16:37:03.984775,0.0
2787,2787,19747.47,19099.55,USD,2025-11-03 16:37:03.985039,1897.21
2788,2788,46348.83,37810.82,USD,2025-11-03 16:37:03.985342,0.0
2789,2789,36009.12,33145.07,USD,2025-11-03 16:37:03.985603,0.0
2790,2790,23506.77,22297.65,USD,2025-11-03 16:37:03.985876,0.0
