relationship_id,client_id,product_id,relationship_type,start_date,end_date,status
1435,1672,10,BENEFICIARY,2024-07-07,2026-12-30,ACTIVE
1436,933,12,AUTHORIZED_USER,2025-10-14,,PENDING
1437,1562,2,CO_OWNER,2023-02-16,2026-01-19,PENDING
1438,2222,3,CO_OWNER,2025-03-19,2026-12-10,INACTIVE
1439,2581,10,CO_OWNER,2025-10-23,,ACTIVE
1440,1931,11,CO_OWNER,2022-12-14,2026-07-13,ACTIVE
1441,1483,11,OWNER,2025-04-04,2027-10-11,PENDING
1442,754,3,CO_OWNER,2025-08-07,,INACTIVE
1443,2640,10,CO_OWNER,2024-04-22,2027-05-18,INACTIVE
1444,34,10,CO_OWNER,2022-06-29,2027-09-21,INACTIVE
1445,2987,7,OWNER,2025-10-24,2026-01-10,INACTIVE
1446,2538,5,CO_OWNER,2023-07-05,,INACTIVE
1447,2789,11,BENEFICIARY,2023-08-03,,INACTIVE
1448,677,1,CO_OWNER,2024-09-01,,PENDING
1449,1793,7,CO_OWNER,2023-12-02,2027-08-05,INACTIVE
1450,892,5,CO_OWNER,2025-05-31,,PENDING
1451,958,6,AUTHORIZED_USER,2025-10-19,2027-04-07,INACTIVE
1452,1019,3,BENEFICIARY,2024-12-18,,INACTIVE
1453,695,6,CO_OWNER,2022-05-22,,ACTIVE
1454,2955,11,AUTHORIZED_USER,2023-09-25,,INACTIVE
1455,873,9,OWNER,2025-09-11,2026-08-04,INACTIVE
1456,1785,8,BENEFICIARY,2024-12-28,2026-05-09,PENDING
1457,1424,12,BENEFICIARY,2025-10-25,,INACTIVE
1458,1325,7,AUTHORIZED_USER,2025-10-12,2027-06-24,INACTIVE
1459,2795,3,AUTHORIZED_USER,2024-10-29,,ACTIVE
1460,450,2,CO_OWNER,2024-09-30,2026-08-28,INACTIVE
1461,2288,2,AUTHORIZED_USER,2024-04-29,,INACTIVE
1462,2117,9,OWNER,2023-08-03,,ACTIVE
1463,2379,7,AUTHORIZED_USER,2022-08-31,,ACTIVE
1464,2904,12,OWNER,2025-05-04,,ACTIVE
1465,1302,11,AUTHORIZED_USER,2025-05-23,,ACTIVE
1466,2131,9,CO_OWNER,2022-08-07,,PENDING
1467,445,4,CO_OWNER,2024-12-05,,PENDING
1468,2329,3,BENEFICIARY,2025-06-09,,PENDING
1469,447,3,CO_OWNER,2023-10-17,,PENDING
1470,2491,5,OWNER,2023-11-28,2026-02-07,PENDING
1471,852,6,OWNER,2025-08-31,,PENDING
1472,1228,6,AUTHORIZED_USER,2024-06-05,,PENDING
1473,2227,5,AUTHORIZED_USER,2024-01-08,,PENDING
1474,1570,7,OWNER,2024-06-17,,ACTIVE
1475,1939,6,CO_OWNER,2025-01-19,2025-12-05,INACTIVE
1476,1677,6,BENEFICIARY,2025-11-01,,PENDING
1477,626,12,BENEFICIARY,2025-08-04,,ACTIVE
1478,2425,5,CO_OWNER,2025-10-26,2027-09-14,PENDING
1479,1162,10,BENEFICIARY,2024-12-26,2026-02-20,INACTIVE
1480,869,6,BENEFICIARY,2023-11-28,,PENDING
1481,201,12,BENEFICIARY,2024-04-23,2026-03-22,PENDING
1482,2576,5,OWNER,2023-02-21,2027-01-25,INACTIVE
1483,2274,12,OWNER,2023-01-27,,ACTIVE
1484,152,11,AUTHORIZED_USER,2024-10-27,,PENDING
1485,879,6,OWNER,2025-08-06,,INACTIVE
1486,2444,3,BENEFICIARY,2023-06-17,2027-09-01,ACTIVE
1487,2986,7,AUTHORIZED_USER,2025-09-19,2026-05-20,INACTIVE
1488,525,6,BENEFICIARY,2023-04-08,,ACTIVE
1489,2322,8,AUTHORIZED_USER,2025-05-24,,INACTIVE
1490,1340,5,OWNER,2025-05-10,2027-07-20,ACTIVE
1491,2767,2,BENEFICIARY,2025-08-31,,INACTIVE
1492,2772,8,AUTHORIZED_USER,2025-10-23,,INACTIVE
1493,1437,11,BENEFICIARY,2025-04-26,2027-02-03,PENDING
1494,455,12,AUTHORIZED_USER,2025-07-08,2027-01-30,INACTIVE
1495,630,12,AUTHORIZED_USER,2025-09-01,,ACTIVE
1496,1742,3,OWNER,2022-02-14,,PENDING
1497,1860,11,CO_OWNER,2025-01-25,,PENDING
1498,736,1,CO_OWNER,2022-03-02,,INACTIVE
1499,340,2,CO_OWNER,2024-02-11,2027-06-07,INACTIVE
1500,908,4,AUTHORIZED_USER,2025-07-27,,ACTIVE
1501,501,4,BENEFICIARY,2025-02-21,2027-05-25,PENDING
1502,1924,1,CO_OWNER,2025-04-20,,INACTIVE
1503,2365,7,OWNER,2024-02-07,2027-03-29,ACTIVE
1504,957,6,AUTHORIZED_USER,2024-11-23,2026-01-25,PENDING
1505,1700,11,OWNER,2024-11-24,,INACTIVE
1506,94,7,CO_OWNER,2022-12-01,,INACTIVE
1507,2810,8,AUTHORIZED_USER,2023-01-10,,INACTIVE
1508,667,1,BENEFICIARY,2023-08-07,2027-05-11,PENDING
1509,232,8,OWNER,2025-06-13,,ACTIVE
1510,2600,8,OWNER,2024-01-07,,INACTIVE
1511,1650,5,OWNER,2025-01-27,,ACTIVE
1512,1257,12,BENEFICIARY,2023-03-25,,PENDING
1513,2188,6,CO_OWNER,2025-08-01,,ACTIVE
1514,143,1,AUTHORIZED_USER,2025-09-30,2026-08-24,PENDING
1515,2796,6,AUTHORIZED_USER,2025-10-10,,ACTIVE
1516,723,9,OWNER,2023-12-13,2026-10-05,ACTIVE
1517,2031,6,AUTHORIZED_USER,2024-04-01,,ACTIVE
1518,837,3,OWNER,2024-09-02,2026-10-21,INACTIVE
1519,1799,7,AUTHORIZED_USER,2025-09-30,2026-03-31,PENDING
1520,1049,7,CO_OWNER,2025-10-25,2027-04-21,INACTIVE
1521,1864,6,AUTHORIZED_USER,2023-04-11,,ACTIVE
1522,1727,8,OWNER,2022-08-06,,PENDING
1523,1686,4,OWNER,2025-01-03,2026-03-10,PENDING
1524,2080,4,BENEFICIARY,2025-10-17,,PENDING
1525,405,7,OWNER,2025-08-31,,INACTIVE
1526,2640,9,BENEFICIARY,2022-11-28,,PENDING
1527,861,6,AUTHORIZED_USER,2025-03-17,2026-08-29,INACTIVE
1528,1424,11,CO_OWNER,2023-08-16,,ACTIVE
1529,1676,7,BENEFICIARY,2025-10-17,,PENDING
1530,263,4,BENEFICIARY,2024-06-18,,ACTIVE
1531,308,12,AUTHORIZED_USER,2025-03-23,,INACTIVE
1532,2,4,CO_OWNER,2024-10-10,,ACTIVE
1533,1448,11,CO_OWNER,2025-06-05,2026-01-07,PENDING
1534,1063,11,AUTHORIZED_USER,2025-09-20,,ACTIVE
1535,1710,9,AUTHORIZED_USER,2024-05-20,2025-11-06,INACTIVE
1536,1463,4,CO_OWNER,2025-10-15,2027-05-17,ACTIVE
1537,2413,2,OWNER,2024-08-30,,ACTIVE
1538,1028,3,CO_OWNER,2023-12-27,2027-09-25,PENDING
1539,2544,5,CO_OWNER,2024-10-18,,PENDING
1540,1390,9,CO_OWNER,2025-08-07,,INACTIVE
1541,263,10,AUTHORIZED_USER,2024-05-13,,INACTIVE
1542,656,1,OWNER,2025-11-02,,INACTIVE
1543,1255,11,AUTHORIZED_USER,2024-08-13,,ACTIVE
1544,796,5,CO_OWNER,2024-05-10,2026-08-30,INACTIVE
1545,2481,1,AUTHORIZED_USER,2025-05-01,,INACTIVE
1546,2693,11,CO_OWNER,2024-12-04,2027-08-14,PENDING
1547,1644,10,AUTHORIZED_USER,2024-08-19,2027-06-04,ACTIVE
1548,2125,9,CO_OWNER,2025-03-31,2026-05-10,INACTIVE
1549,1374,4,OWNER,2024-07-24,,INACTIVE
1550,1400,3,OWNER,2025-02-07,,PENDING
1551,13,8,AUTHORIZED_USER,2024-10-29,,ACTIVE
1552,1982,9,OWNER,2024-12-20,,INACTIVE
1553,1505,8,CO_OWNER,2024-08-29,2027-06-11,ACTIVE
1554,1240,6,BENEFICIARY,2022-05-11,,INACTIVE
1555,2905,4,OWNER,2022-09-23,,ACTIVE
1556,2785,7,BENEFICIARY,2022-11-12,2027-10-12,INACTIVE
1557,1295,2,OWNER,2025-09-24,,ACTIVE
1558,2669,7,AUTHORIZED_USER,2022-12-27,,INACTIVE
1559,2413,12,BENEFICIARY,2021-02-10,,PENDING
1560,717,1,AUTHORIZED_USER,2023-10-28,2026-12-23,INACTIVE
1561,2865,4,OWNER,2024-06-01,,INACTIVE
1562,1745,5,BENEFICIARY,2024-03-01,2027-03-07,INACTIVE
1563,2150,10,AUTHORIZED_USER,2025-09-08,,ACTIVE
1564,2738,3,BENEFICIARY,2022-02-20,,ACTIVE
1565,1004,12,OWNER,2025-07-05,,ACTIVE
1566,2033,6,AUTHORIZED_USER,2025-07-18,2026-09-11,ACTIVE
1567,1057,10,OWNER,2025-03-08,,INACTIVE
1568,2732,3,OWNER,2024-05-12,,ACTIVE
1569,2855,9,CO_OWNER,2025-10-04,,PENDING
1570,1041,11,CO_OWNER,2023-02-28,,ACTIVE
1571,818,2,CO_OWNER,2025-10-28,,INACTIVE
1572,1430,7,OWNER,2024-04-17,,ACTIVE
1573,2447,5,AUTHORIZED_USER,2025-08-11,,INACTIVE
1574,1285,10,BENEFICIARY,2024-07-16,,INACTIVE
1575,692,3,CO_OWNER,2024-04-07,2027-01-07,PENDING
1576,2714,10,AUTHORIZED_USER,2025-07-01,2026-09-27,PENDING
1577,975,11,OWNER,2021-08-28,,INACTIVE
1578,1890,2,BENEFICIARY,2025-10-23,,ACTIVE
1579,545,9,CO_OWNER,2023-09-03,,ACTIVE
1580,1768,12,CO_OWNER,2025-03-09,,PENDING
1581,627,5,AUTHORIZED_USER,2023-05-06,,ACTIVE
1582,186,4,OWNER,2023-07-09,2027-03-26,ACTIVE
1583,2555,2,OWNER,2023-04-07,,ACTIVE
1584,1465,10,OWNER,2025-08-20,,INACTIVE
1585,617,8,CO_OWNER,2025-05-31,2026-10-18,PENDING
1586,585,5,AUTHORIZED_USER,2025-01-03,,ACTIVE
1587,2207,12,CO_OWNER,2024-08-09,2027-07-27,ACTIVE
1588,1636,6,OWNER,2025-07-20,,INACTIVE
1589,161,5,OWNER,2023-12-06,2026-12-30,PENDING
1590,2929,9,OWNER,2024-12-09,,PENDING
1591,1243,10,AUTHORIZED_USER,2025-07-29,,INACTIVE
1592,50,9,BENEFICIARY,2022-12-22,,PENDING
1593,1533,10,CO_OWNER,2025-02-24,,ACTIVE
1594,1514,6,AUTHORIZED_USER,2024-11-18,,ACTIVE
1595,837,6,OWNER,2024-06-21,,INACTIVE
1596,1309,6,CO_OWNER,2025-09-14,,PENDING
1597,1862,11,BENEFICIARY,2025-10-02,2026-10-16,PENDING
1598,2541,3,CO_OWNER,2025-02-06,,INACTIVE
1599,2755,5,AUTHORIZED_USER,2025-05-04,2027-05-05,PENDING
1600,654,9,OWNER,2023-04-26,,INACTIVE
1601,2276,9,AUTHORIZED_USER,2024-07-11,2027-08-11,INACTIVE
1602,184,9,AUTHORIZED_USER,2022-09-01,,PENDING
1603,396,12,BENEFICIARY,2025-06-24,,ACTIVE
1604,1151,9,OWNER,2025-07-18,,ACTIVE
1605,22,4,BENEFICIARY,2025-02-13,,INACTIVE
1606,1490,2,OWNER,2025-09-16,,INACTIVE
1607,1829,11,BENEFICIARY,2024-10-22,2026-04-24,ACTIVE
1608,1267,5,AUTHORIZED_USER,2024-02-14,2027-09-04,PENDING
1609,1847,8,AUTHORIZED_USER,2025-10-16,2027-07-07,INACTIVE
1610,2552,8,CO_OWNER,2024-01-10,,INACTIVE
1611,1489,9,AUTHORIZED_USER,2025-09-21,2027-03-16,PENDING
1612,1478,2,BENEFICIARY,2023-01-10,,PENDING
1613,985,1,AUTHORIZED_USER,2021-09-09,2026-04-11,INACTIVE
1614,2616,6,AUTHORIZED_USER,2025-10-29,,INACTIVE
1615,2083,5,AUTHORIZED_USER,2024-07-19,,PENDING
1616,2559,5,OWNER,2025-03-03,,PENDING
1617,2597,2,BENEFICIARY,2025-04-02,2026-03-23,ACTIVE
1618,1630,8,AUTHORIZED_USER,2025-10-27,,ACTIVE
1619,743,8,CO_OWNER,2025-08-04,,PENDING
1620,1812,12,AUTHORIZED_USER,2024-11-12,2026-03-16,ACTIVE
1621,2697,9,CO_OWNER,2023-08-24,,INACTIVE
1622,224,6,OWNER,2025-08-04,,INACTIVE
1623,526,5,AUTHORIZED_USER,2023-10-28,2027-05-13,ACTIVE
1624,640,3,AUTHORIZED_USER,2024-07-02,,INACTIVE
1625,1558,2,OWNER,2021-09-15,,PENDING
1626,1318,9,CO_OWNER,2024-08-15,2027-10-13,PENDING
1627,1268,7,OWNER,2024-06-22,,INACTIVE
1628,1242,2,BENEFICIARY,2023-06-07,,INACTIVE
1629,471,8,CO_OWNER,2024-03-04,,PENDING
1630,675,3,CO_OWNER,2025-06-17,,PENDING
1631,2761,11,OWNER,2024-07-26,2027-04-08,PENDING
1632,2134,1,BENEFICIARY,2023-06-23,,ACTIVE
1633,2237,10,BENEFICIARY,2025-06-28,,INACTIVE
1634,1156,10,OWNER,2025-09-29,2026-01-15,PENDING
1635,645,2,OWNER,2025-01-06,2027-09-18,PENDING
1636,272,6,OWNER,2025-07-21,,PENDING
1637,1267,12,AUTHORIZED_USER,2022-02-23,2026-05-18,PENDING
1638,2804,1,CO_OWNER,2022-01-22,,INACTIVE
1639,1839,5,OWNER,2025-08-01,2026-07-27,PENDING
1640,472,1,CO_OWNER,2025-10-25,2025-12-02,ACTIVE
1641,63,12,AUTHORIZED_USER,2024-12-06,,PENDING
1642,1638,6,CO_OWNER,2022-09-14,,INACTIVE
1643,1864,2,CO_OWNER,2021-11-21,2026-05-29,PENDING
1644,888,3,BENEFICIARY,2021-03-16,,ACTIVE
1645,504,6,BENEFICIARY,2025-04-06,,PENDING
1646,1544,5,BENEFICIARY,2023-08-14,2026-10-29,INACTIVE
1647,781,3,BENEFICIARY,2023-10-14,,INACTIVE
1648,2439,7,OWNER,2024-10-04,2027-02-20,PENDING
1649,1625,7,BENEFICIARY,2025-10-20,,ACTIVE
1650,499,1,BENEFICIARY,2023-08-03,2026-02-23,INACTIVE
1651,823,11,CO_OWNER,2022-02-12,2026-10-07,PENDING
1652,2344,3,AUTHORIZED_USER,2022-10-18,,INACTIVE
1653,2596,12,BENEFICIARY,2024-06-26,,INACTIVE
1654,1723,3,AUTHORIZED_USER,2024-05-25,,INACTIVE
1655,2105,3,OWNER,2025-04-25,,ACTIVE
1656,1266,2,CO_OWNER,2024-03-01,,ACTIVE
1657,2029,5,CO_OWNER,2024-11-17,,INACTIVE
1658,469,7,OWNER,2025-08-19,,INACTIVE
1659,2098,6,BENEFICIARY,2025-10-20,,PENDING
1660,2824,4,BENEFICIARY,2025-06-02,,PENDING
1661,661,12,CO_OWNER,2025-10-25,,INACTIVE
1662,687,6,OWNER,2023-10-02,,PENDING
1663,2019,1,BENEFICIARY,2023-12-17,,INACTIVE
1664,963,8,OWNER,2022-08-27,2027-02-08,PENDING
1665,1869,6,BENEFICIARY,2024-04-20,,PENDING
1666,2687,9,CO_OWNER,2025-10-17,,PENDING
1667,2696,12,BENEFICIARY,2025-06-01,,PENDING
1668,92,7,CO_OWNER,2024-04-28,,ACTIVE
1669,306,5,AUTHORIZED_USER,2024-10-23,2026-10-12,ACTIVE
1670,6,8,AUTHORIZED_USER,2021-11-03,,INACTIVE
1671,1295,9,BENEFICIARY,2025-05-26,2025-11-17,PENDING
1672,1723,7,BENEFICIARY,2025-09-01,,ACTIVE
1673,2413,2,CO_OWNER,2021-12-04,,INACTIVE
1674,284,8,AUTHORIZED_USER,2025-07-20,,INACTIVE
1675,195,2,OWNER,2024-06-05,2027-01-16,INACTIVE
1676,2172,5,CO_OWNER,2023-11-26,2025-12-16,ACTIVE
1677,1289,5,OWNER,2021-11-20,,PENDING
1678,1669,11,AUTHORIZED_USER,2024-10-08,2027-04-06,ACTIVE
1679,1159,2,CO_OWNER,2024-03-21,2026-01-23,PENDING
1680,45,10,AUTHORIZED_USER,2025-04-12,,ACTIVE
1681,205,4,OWNER,2025-06-03,,PENDING
1682,1198,9,BENEFICIARY,2025-03-13,,INACTIVE
1683,1995,12,AUTHORIZED_USER,2023-02-24,,ACTIVE
1684,1110,10,OWNER,2025-09-27,,ACTIVE
1685,1579,11,OWNER,2024-08-28,,ACTIVE
1686,1782,7,AUTHORIZED_USER,2024-09-17,,PENDING
1687,1022,10,BENEFICIARY,2025-08-17,,PENDING
1688,790,6,AUTHORIZED_USER,2023-05-19,,INACTIVE
1689,2393,7,BENEFICIARY,2025-07-28,2026-10-07,INACTIVE
1690,2124,5,AUTHORIZED_USER,2025-10-13,,ACTIVE
1691,1346,6,AUTHORIZED_USER,2021-12-29,,PENDING
1692,2234,1,OWNER,2025-10-16,,PENDING
1693,564,4,AUTHORIZED_USER,2025-08-18,,ACTIVE
1694,2997,10,CO_OWNER,2023-08-10,,PENDING
1695,2451,7,CO_OWNER,2025-04-22,2027-07-12,INACTIVE
1696,2842,1,AUTHORIZED_USER,2025-03-03,,PENDING
1697,924,2,AUTHORIZED_USER,2024-09-05,,ACTIVE
1698,45,3,OWNER,2025-02-25,2026-12-12,ACTIVE
1699,703,4,AUTHORIZED_USER,2025-10-24,,ACTIVE
1700,709,1,BENEFICIARY,2024-12-04,2026-04-29,ACTIVE
1701,2411,12,BENEFICIARY,2025-08-31,,PENDING
1702,839,11,AUTHORIZED_USER,2024-08-11,2026-10-03,INACTIVE
1703,1218,11,CO_OWNER,2025-03-09,,PENDING
1704,232,3,BENEFICIARY,2025-10-21,2026-08-18,PENDING
1705,757,9,BENEFICIARY,2024-12-25,,PENDING
1706,77,12,BENEFICIARY,2021-05-24,,ACTIVE
1707,2472,2,AUTHORIZED_USER,2024-12-21,,PENDING
1708,1177,1,AUTHORIZED_USER,2023-10-30,,PENDING
1709,400,5,CO_OWNER,2022-12-31,,INACTIVE
1710,138,11,OWNER,2025-10-09,2026-10-04,INACTIVE
1711,1218,6,OWNER,2025-04-25,,INACTIVE
1712,1421,1,OWNER,2024-10-01,2025-12-24,PENDING
1713,1479,12,CO_OWNER,2025-06-21,,ACTIVE
1714,322,5,AUTHORIZED_USER,2023-03-24,2026-10-05,PENDING
1715,243,1,CO_OWNER,2025-10-02,,PENDING
1716,500,5,OWNER,2024-10-11,,ACTIVE
1717,717,11,BENEFICIARY,2022-09-26,,PENDING
1718,2469,7,OWNER,2024-12-13,,INACTIVE
1719,1288,1,BENEFICIARY,2024-11-27,2027-05-07,PENDING
1720,412,11,BENEFICIARY,2025-02-28,,INACTIVE
1721,1192,1,BENEFICIARY,2025-07-30,,ACTIVE
1722,913,7,OWNER,2024-06-13,,PENDING
1723,2265,3,OWNER,2023-09-02,,ACTIVE
1724,1846,5,OWNER,2024-06-16,2026-11-24,PENDING
1725,1526,2,CO_OWNER,2025-02-07,,ACTIVE
1726,1980,4,BENEFICIARY,2024-11-01,2026-11-27,ACTIVE
1727,2710,4,OWNER,2024-09-22,,ACTIVE
1728,1760,9,BENEFICIARY,2023-06-14,,PENDING
1729,1707,1,BENEFICIARY,2025-09-21,,PENDING
1730,430,9,OWNER,2025-10-13,,INACTIVE
1731,1176,8,CO_OWNER,2022-06-28,2026-02-07,INACTIVE
1732,447,3,BENEFICIARY,2023-10-11,2027-10-30,INACTIVE
1733,1909,12,AUTHORIZED_USER,2024-12-26,,INACTIVE
1734,2367,5,OWNER,2021-08-01,,INACTIVE
1735,2874,1,OWNER,2024-11-11,,PENDING
1736,2217,1,AUTHORIZED_USER,2025-03-08,,PENDING
1737,1011,6,AUTHORIZED_USER,2023-10-13,,ACTIVE
1738,1245,11,CO_OWNER,2023-03-05,2027-01-21,ACTIVE
1739,41,10,CO_OWNER,2025-04-29,,INACTIVE
1740,1583,11,CO_OWNER,2023-07-22,2026-12-18,INACTIVE
1741,2902,4,AUTHORIZED_USER,2025-04-12,,ACTIVE
1742,192,2,AUTHORIZED_USER,2024-02-29,,ACTIVE
1743,977,7,AUTHORIZED_USER,2025-08-29,,ACTIVE
1744,840,1,CO_OWNER,2023-11-03,,INACTIVE
1745,295,11,OWNER,2022-01-12,2026-02-12,INACTIVE
1746,2958,5,BENEFICIARY,2023-11-12,,INACTIVE
1747,1051,1,AUTHORIZED_USER,2024-04-12,,PENDING
1748,2805,11,BENEFICIARY,2025-10-29,,INACTIVE
1749,2900,8,CO_OWNER,2024-12-05,2027-10-13,PENDING
1750,773,6,AUTHORIZED_USER,2024-02-11,,PENDING
1751,1824,9,AUTHORIZED_USER,2024-03-05,,PENDING
1752,940,11,AUTHORIZED_USER,2023-02-03,,ACTIVE
1753,326,7,BENEFICIARY,2025-09-24,,PENDING
1754,325,3,CO_OWNER,2024-06-13,,PENDING
1755,2057,11,OWNER,2025-09-06,,INACTIVE
1756,418,4,BENEFICIARY,2025-07-30,,ACTIVE
1757,2775,9,BENEFICIARY,2023-04-07,,ACTIVE
1758,1520,2,AUTHORIZED_USER,2025-02-08,,INACTIVE
1759,2044,8,AUTHORIZED_USER,2024-01-17,,ACTIVE
1760,653,1,AUTHORIZED_USER,2025-10-14,,INACTIVE
1761,1828,4,OWNER,2025-07-02,2026-11-07,PENDING
1762,2729,9,OWNER,2021-03-03,,INACTIVE
1763,762,1,CO_OWNER,2024-10-30,,INACTIVE
1764,2147,6,AUTHORIZED_USER,2023-09-12,,ACTIVE
1765,1881,4,OWNER,2025-03-22,,PENDING
1766,642,11,BENEFICIARY,2024-10-26,,ACTIVE
1767,2924,10,OWNER,2025-05-22,,PENDING
1768,1911,12,CO_OWNER,2023-06-15,,INACTIVE
1769,987,10,BENEFICIARY,2024-06-20,2025-11-21,INACTIVE
1770,311,6,OWNER,2025-04-24,2026-10-23,ACTIVE
1771,2397,8,AUTHORIZED_USER,2025-03-19,,INACTIVE
1772,542,7,CO_OWNER,2025-07-26,,ACTIVE
1773,2412,5,AUTHORIZED_USER,2024-04-20,,INACTIVE
1774,629,11,CO_OWNER,2025-08-24,,PENDING
1775,790,12,AUTHORIZED_USER,2025-03-10,2026-11-21,PENDING
1776,19,8,BENEFICIARY,2023-04-18,,PENDING
1777,1754,6,AUTHORIZED_USER,2023-11-29,,INACTIVE
1778,1935,9,AUTHORIZED_USER,2023-11-21,2026-09-21,ACTIVE
1779,1451,12,AUTHORIZED_USER,2024-11-25,,ACTIVE
1780,2319,4,CO_OWNER,2025-01-13,,PENDING
1781,2798,6,AUTHORIZED_USER,2025-08-25,,PENDING
1782,2947,11,BENEFICIARY,2025-08-27,2025-11-06,ACTIVE
1783,2082,6,CO_OWNER,2025-10-31,,PENDING
1784,1950,6,BENEFICIARY,2024-03-21,,ACTIVE
1785,1583,10,AUTHORIZED_USER,2022-05-19,2026-06-03,PENDING
1786,2450,7,CO_OWNER,2023-12-19,2027-03-22,PENDING
1787,305,12,AUTHORIZED_USER,2024-12-30,2027-07-02,PENDING
1788,286,12,OWNER,2025-09-13,,ACTIVE
1789,2899,11,BENEFICIARY,2023-12-23,2027-05-26,PENDING
1790,2583,8,BENEFICIARY,2025-05-31,2027-09-07,ACTIVE
1791,1188,12,AUTHORIZED_USER,2024-04-04,2026-04-26,PENDING
1792,1586,8,BENEFICIARY,2025-01-28,2026-05-15,INACTIVE
1793,2243,6,AUTHORIZED_USER,2021-05-23,2027-03-24,ACTIVE
1794,934,3,CO_OWNER,2025-04-27,2025-12-16,PENDING
1795,1379,9,AUTHORIZED_USER,2023-04-07,2027-10-23,ACTIVE
1796,2378,10,BENEFICIARY,2023-07-24,2027-09-01,PENDING
1797,110,6,AUTHORIZED_USER,2025-11-02,,INACTIVE
1798,2441,5,AUTHORIZED_USER,2025-10-14,,PENDING
1799,1007,4,CO_OWNER,2025-01-10,,PENDING
1800,127,8,CO_OWNER,2024-11-12,,INACTIVE
1801,1934,10,AUTHORIZED_USER,2025-04-04,,PENDING
1802,2599,2,BENEFICIARY,2025-03-29,,ACTIVE
1803,1752,11,BENEFICIARY,2025-03-10,,ACTIVE
1804,2031,3,OWNER,2022-04-04,,ACTIVE
1805,1350,2,CO_OWNER,2023-06-30,2027-01-01,INACTIVE
1806,1022,6,CO_OWNER,2025-08-13,,PENDING
1807,2166,1,CO_OWNER,2023-09-15,2026-03-11,PENDING
1808,2027,1,BENEFICIARY,2023-06-12,,ACTIVE
1809,1138,3,AUTHORIZED_USER,2022-06-07,,INACTIVE
1810,2278,5,CO_OWNER,2025-11-02,2027-01-08,ACTIVE
1811,1503,5,BENEFICIARY,2025-08-14,2026-07-17,INACTIVE
1812,830,5,AUTHORIZED_USER,2025-06-30,,PENDING
1813,2986,9,OWNER,2025-04-13,2027-01-02,PENDING
1814,174,6,AUTHORIZED_USER,2025-04-14,,INACTIVE
1815,1683,2,AUTHORIZED_USER,2024-05-02,,INACTIVE
1816,827,4,CO_OWNER,2025-08-13,,INACTIVE
1817,2010,8,OWNER,2023-03-25,,PENDING
1818,2735,6,BENEFICIARY,2025-05-09,,ACTIVE
1819,230,6,OWNER,2025-04-26,,INACTIVE
1820,373,6,BENEFICIARY,2022-07-10,,PENDING
1821,1249,12,BENEFICIARY,2025-09-21,,ACTIVE
1822,2345,9,OWNER,2024-07-16,2026-05-29,ACTIVE
1823,2237,7,OWNER,2025-06-08,,ACTIVE
1824,315,10,AUTHORIZED_USER,2021-10-08,,PENDING
1825,1921,10,BENEFICIARY,2025-03-19,,ACTIVE
1826,2161,10,BENEFICIARY,2021-10-07,,PENDING
1827,2528,9,BENEFICIARY,2025-09-27,2026-04-09,INACTIVE
1828,1545,6,AUTHORIZED_USER,2024-11-22,,PENDING
1829,1684,8,BENEFICIARY,2025-06-14,,PENDING
1830,35,10,CO_OWNER,2021-11-09,,ACTIVE
1831,364,9,OWNER,2023-10-06,,PENDING
1832,2762,2,AUTHORIZED_USER,2024-10-26,,PENDING
1833,1157,12,AUTHORIZED_USER,2024-12-16,,PENDING
1834,1313,5,CO_OWNER,2024-05-14,,ACTIVE
1835,983,9,AUTHORIZED_USER,2024-06-05,,PENDING
1836,1746,9,OWNER,2024-06-21,,PENDING
1837,170,7,CO_OWNER,2024-11-07,,INACTIVE
1838,594,3,OWNER,2023-10-19,2027-04-28,PENDING
1839,133,5,OWNER,2025-09-12,2027-01-05,PENDING
1840,2120,5,BENEFICIARY,2025-10-27,,ACTIVE
1841,2810,8,OWNER,2024-09-25,,ACTIVE
1842,1943,11,CO_OWNER,2024-05-29,,INACTIVE
1843,461,2,BENEFICIARY,2024-12-07,,PENDING
1844,1556,7,AUTHORIZED_USER,2025-10-26,,PENDING
1845,2105,1,BENEFICIARY,2025-09-11,,PENDING
1846,83,2,CO_OWNER,2023-08-30,2026-01-02,ACTIVE
1847,2374,1,CO_OWNER,2024-08-11,,ACTIVE
1848,1973,1,OWNER,2024-09-02,,ACTIVE
1849,965,6,AUTHORIZED_USER,2024-09-17,,PENDING
1850,2100,5,OWNER,2025-07-07,,ACTIVE
1851,1311,2,BENEFICIARY,2025-09-29,2027-09-18,INACTIVE
1852,2275,4,AUTHORIZED_USER,2025-10-28,,ACTIVE
1853,384,1,CO_OWNER,2025-05-24,,INACTIVE
1854,1423,5,AUTHORIZED_USER,2025-02-16,,ACTIVE
1855,1728,1,AUTHORIZED_USER,2024-07-05,2027-07-22,ACTIVE
1856,1208,11,AUTHORIZED_USER,2024-12-21,2026-08-07,INACTIVE
1857,1303,8,OWNER,2024-10-19,,ACTIVE
1858,2809,2,AUTHORIZED_USER,2025-06-26,2025-11-07,PENDING
1859,657,12,CO_OWNER,2025-10-17,,PENDING
1860,2918,4,AUTHORIZED_USER,2024-02-12,,ACTIVE
1861,7,10,BENEFICIARY,2025-09-23,,INACTIVE
1862,103,5,OWNER,2025-10-04,,PENDING
1863,2441,9,BENEFICIARY,2025-10-17,,PENDING
1864,2444,6,CO_OWNER,2023-07-11,,PENDING
